"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","viewingHint","Duplicate","Delete in Title","Thumbnail","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Iranian National Baha'i Archives","ark:/21198/z1qn7v0z","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_001.tif","1","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7v0z",""
"Iranian National Baha'i Archives","ark:/21198/z1kw738m","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_002.tif","2","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw738m",""
"Iranian National Baha'i Archives","ark:/21198/z1g46bhr","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_003.tif","3","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46bhr",""
"Iranian National Baha'i Archives","ark:/21198/z1bc5kpp","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_004.tif","4","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bc5kpp",""
"Iranian National Baha'i Archives","ark:/21198/z16m4v0t","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_005.tif","5","","","","","","Page 5","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16m4v0t",""
"Iranian National Baha'i Archives","ark:/21198/z12z2spd","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_006.tif","6","","","","","","Page 6","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z2spd",""
"Iranian National Baha'i Archives","ark:/21198/z1z62978","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_007.tif","7","","","","","","Page 7","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62978",""
"Iranian National Baha'i Archives","ark:/21198/z1tf1jj0","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_008.tif","8","","","","","","Page 8","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1jj0",""
"Iranian National Baha'i Archives","ark:/21198/z1pp0sw5","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_009.tif","9","","","","","","Page 9","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0sw5",""
"Iranian National Baha'i Archives","ark:/21198/z1jx023b","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_010.tif","10","","","","","","Page 10","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx023b",""
"Iranian National Baha'i Archives","ark:/21198/z1f4999g","ark:/21198/zz002h5wrg","","","Page","inba/image/21198-zz002h5wrg-1-master_011.tif","11","","","","","","Page 11","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f4999g",""
