"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_001.tif","Page","Page 1","1","ark:/21198/z1rb9rs0","ark:/21198/z1wd6mtk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd6mtk"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_002.tif","Page","Page 2","2","ark:/21198/z1rb9rs0","ark:/21198/z1rn5w38","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5w38"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_003.tif","Page","Page 3","3","ark:/21198/z1rb9rs0","ark:/21198/z1n03ts5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03ts5"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_004.tif","Page","Page 4","4","ark:/21198/z1rb9rs0","ark:/21198/z1h7331s","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h7331s"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_005.tif","Page","Page 5","5","ark:/21198/z1rb9rs0","ark:/21198/z1cg2bcz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2bcz"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_006.tif","Page","Page 6","6","ark:/21198/z1rb9rs0","ark:/21198/z17q1kq4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1kq4"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_007.tif","Page","Page 7","7","ark:/21198/z1rb9rs0","ark:/21198/z13z0tzz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0tzz"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200903_008.tif","Page","Page 8","8","ark:/21198/z1rb9rs0","ark:/21198/z106037b","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz106037b"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_001.tif","Page","Page 1","1","ark:/21198/z1mk913h","ark:/21198/z1vd9kqn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd9kqn"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_002.tif","Page","Page 2","2","ark:/21198/z1mk913h","ark:/21198/z1qr7jc6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7jc6"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_003.tif","Page","Page 3","3","ark:/21198/z1mk913h","ark:/21198/z1m06sp7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06sp7"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_004.tif","Page","Page 4","4","ark:/21198/z1mk913h","ark:/21198/z1g7620r","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g7620r"
"Masters/othermasters/DEPprogreso/images/ihc_progreso_19200924_005.tif","Page","Page 5","5","ark:/21198/z1mk913h","ark:/21198/z1bg599g","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg599g"
