"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028hf0d","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf0d","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028hf1x","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_001v.tif","2","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028hf2f","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_002r.tif","3","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028hf3z","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_002v.tif","4","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028hf4g","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf4g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028hf50","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_003v.tif","6","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028hf6h","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf6h","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028hf71","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf71","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028hf8j","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf8j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028hf92","ark:/21198/zz00289pth","2","Completed","Page","StGall/masters/karlsruhe_043/BLB_CodAugPerg_043_005v.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028hf92","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded"
