"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028mssg","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mssg","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mst0","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_001v.tif","2","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028msvh","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_002r.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028msvh","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028msw1","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028msw1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028msxj","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028msxj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028msz2","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_003v.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028msz2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt02","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt02","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt1k","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt1k","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt23","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt23","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt3m","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_005v.tif","10","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mt44","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt44","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt5n","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_006v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt5n","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt65","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_007r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt65","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt7p","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_007v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt7p","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt86","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_008r.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt86","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mt9q","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_008v.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mt9q","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtb7","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_009r.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtb7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtcr","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_009v.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtcr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtd8","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_010r.tif","19","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mtfs","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_010v.tif","20","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mtg9","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_011r.tif","21","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mtht","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_011v.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtht","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtjb","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_012r.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtjb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtkv","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_012v.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtkv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtmc","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_013r.tif","25","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mtnw","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_013v.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtnw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtpd","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_014r.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtpd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtqx","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_014v.tif","28","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtqx","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtrf","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_015r.tif","29","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtrf","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtsz","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_015v.tif","30","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtsz","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mttg","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_016r.tif","31","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mttg","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtv0","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_016v.tif","32","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028mtwh","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_017r.tif","33","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtwh","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtx1","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_017v.tif","34","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtx1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mtzj","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_018r.tif","35","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mtzj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv0j","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_018v.tif","36","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv0j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv12","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_019r.tif","37","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv12","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv2k","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_019v.tif","38","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv2k","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv33","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_020r.tif","39","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv33","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv4m","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_020v.tif","40","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv4m","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv54","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_021r.tif","41","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv54","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv6n","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_021v.tif","42","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv6n","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv75","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_022r.tif","43","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv75","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028mv8p","ark:/21198/zz0028bjjw","2","Completed","Page","StGall/masters/karlsruhe_128/BLB_CodAugPerg_128_022v.tif","44","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028mv8p","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22v","","","","","","","","","","","","succeeded"
