"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028p7w6","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p7w6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p7xq","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_001v.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p7xq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p7z7","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_002r.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p7z7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p807","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p807","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p81r","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p81r","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p828","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_003v.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p828","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p83s","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p83s","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p849","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p849","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p85t","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p85t","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p86b","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_005v.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p86b","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p87v","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p87v","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p88c","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_006v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p88c","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p89w","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_007r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p89w","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p8bd","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_007v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p8bd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p8cx","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_008r.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p8cx","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p8df","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_008v.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p8df","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028p8fz","ark:/21198/zz0028n25g","2","Completed","Page","StGall/masters/karlsruhe_191/BLB_CodAugPerg_191_009r.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028p8fz","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded"
