"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz001d273h","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d273h_758724_master.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d273h","","","","","","","","","","","","","","","Front cover","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d2741","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d2741_758729_master.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d2741","","","","","","","","","","","","","","","Inside front cover","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xr3","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xr3_755298_master.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xr3","","","","","","","","","","","","","","","f. 1r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xsm","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xsm_755303_master.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xsm","","","","","","","","","","","","","","","f. 1v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xt4","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xt4_755312_master.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xt4","","","","","","","","","","","","","","","f. 2r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xvn","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xvn_755318_master.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xvn","","","","","","","","","","","","","","","f. 2v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xw5","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xw5_755330_master.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xw5","","","","","","","","","","","","","","","f. 3r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0xxp","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xxp_755356_master.tif","8","","","","","","","","","","","","","","","","f. 3v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d0xz6","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0xz6_755364_master.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0xz6","","","","","","","","","","","","","","","f. 4r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z06","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z06_755371_master.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z06","","","","","","","","","","","","","","","f. 4v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z1q","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z1q_755387_master.tif","11","","","","","","","","","","","","","","","","f. 5r","r","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d0z27","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z27_755395_master.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z27","","","","","","","","","","","","","","","f. 5v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z3r","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z3r_755475_master.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z3r","","","","","","","","","","","","","","","f. 6r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z48","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z48_755478_master.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z48","","","","","","","","","","","","","","","f. 6v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z5s","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z5s_755481_master.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z5s","","","","","","","","","","","","","","","f. 7r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z69","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z69_755487_master.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z69","","","","","","","","","","","","","","","f. 7v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z7t","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z7t_755491_master.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z7t","","","","","","","","","","","","","","","f. 8r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0z8b","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z8b_755496_master.tif","18","","","","","","","","","","","","","","","","f. 8v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d0z9v","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0z9v_755502_master.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0z9v","","","","","","","","","","","","","","","f. 9r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zbc","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zbc_755506_master.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zbc","","","","","","","","","","","","","","","f. 9v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zcw","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zcw_755511_master.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zcw","","","","","","","","","","","","","","","f. 10r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zdd","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zdd_755516_master.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zdd","","","","","","","","","","","","","","","f. 10v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zfx","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zfx_755521_master.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zfx","","","","","","","","","","","","","","","f. 11r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zgf","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zgf_755526_master.tif","24","","","","","","","","","","","","","","","","f. 11v","v","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz001d0zhz","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zhz_755532_master.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zhz","","","","","","","","","","","","","","","f. 12r","r","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zjg","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zjg_755535_master.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zjg","","","","","","","","","","","","","","","f. 12v","v","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz001d0zk0","ark:/21198/zz0017n1kd","2","Completed","Page","StGall/masters/karlsruhe_144/21198-zz001d0zk0_755541_master.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d0zk0","","","","","","","","","","","","","","","f. 13r","r","","","","","","","","","","","succeeded"
