"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028dmh7","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_001r.tif","1","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmjr","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_001v.tif","2","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmk8","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_002r.tif","3","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmms","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_002v.tif","4","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmn9","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_003r.tif","5","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmpt","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_003v.tif","6","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmqb","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_004r.tif","7","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmrv","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_004v.tif","8","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmsc","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_005r.tif","9","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmtw","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_005v.tif","10","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmvd","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_006r.tif","11","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmwx","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_006v.tif","12","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmxf","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_007r.tif","13","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dmzz","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_007v.tif","14","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dn0z","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_008r.tif","15","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028dn1g","ark:/21198/zz00289pkw","2","Completed","Page","StGall/masters/karlsruhe_015/BLB_CodAugPerg_015_008v.tif","16","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","failed"
