"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Author","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Type.genre","Language","Rights.publicationStatus","Subject","Relation.isPartOf","Name.subject","Name.illustrator","Name.creator","Name.photographer","Coverage.geographic","Name.repository","Name.engraver","Name.printer","Title","Description.note","Alt ID.local","Date.normalized","Date.creation","AltTitle.other","Description.caption","Format.dimensions","Format.extent","Description.contents","Publisher.placeOfOrigin","Alt ID.oclc","Publisher.publisherName","Description.caption","AltTitle.translated","Opac url","AltTitle.uniform","Description.tableOfContents","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rare Books (YRL Special Collections)","ark:/21198/zz0017m0w4","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017m0w4_508163_master.tif","15","","","","","","","private","","still image","","","","","","","","","","","","","","","Italian No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m0w4",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mchr","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mchr_713056_master.tif","16","","","","","","","private","","still image","","","","","","","","","","","","","","","Leaves from Nature No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mchr",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mcj8","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mcj8_713072_master.tif","17","","","","","","","private","","still image","","","","","","","","","","","","","","","Leaves from Nature No. 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mcj8",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mf9m","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mf9m_713081_master.tif","18","","","","","","","private","","still image","","","","","","","","","","","","","","","Leaves from Nature No. 9","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mf9m",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfb4","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfb4_713087_master.tif","19","","","","","","","private","","still image","","","","","","","","","","","","","","","Leaves from Nature No. 10","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfb4",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfcn","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfcn_713092_master.tif","20","","","","","","","private","","still image","","","","","","","","","","","","","","","Moresque No. 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfcn",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfd5","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfd5_713095_master.tif","21","","","","","","","private","","still image","","","","","","","","","","","","","","","Moresque No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfd5",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mffp","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mffp_713099_master.tif","22","","","","","","","private","","still image","","","","","","","","","","","","","","","Moresque No. 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mffp",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfg6","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfg6_713107_master.tif","23","","","","","","","private","","still image","","","","","","","","","","","","","","","Moresque No. 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfg6",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfhq","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfhq_713111_master.tif","24","","","","","","","private","","still image","","","","","","","","","","","","","","","Moresque No. 5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfhq",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfj7","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfj7_713117_master.tif","25","","","","","","","private","","still image","","","","","","","","","","","","","","","Ninevah and Persia No. 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfj7",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfkr","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfkr_713122_master.tif","26","","","","","","","private","","still image","","","","","","","","","","","","","","","Ninevah and Persia No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfkr",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfm8","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfm8_713131_master.tif","27","","","","","","","private","","still image","","","","","","","","","","","","","","","Ninevah and Persia No. 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfm8",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfns","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfns_713137_master.tif","28","","","","","","","private","","still image","","","","","","","","","","","","","","","Persian No. 1","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfns",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfp9","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfp9_713144_master.tif","29","","","","","","","private","","still image","","","","","","","","","","","","","","","Persian No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfp9",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfqt","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfqt_713218_master.tif","30","","","","","","","private","","still image","","","","","","","","","","","","","","","Persian No. 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfqt",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfrb","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfrb_713161_master.tif","31","","","","","","","private","","still image","","","","","","","","","","","","","","","Persian No. 4","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfrb",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfsv","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfsv_713167_master.tif","32","","","","","","","private","","still image","","","","","","","","","","","","","","","Persian No. 5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfsv",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mftc","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mftc_713170_master.tif","33","","","","","","","private","","still image","","","","","","","","","","","","","","","Pompeian No. 3","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mftc",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfvw","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfvw_713176_master.tif","34","","","","","","","private","","still image","","","","","","","","","","","","","","","Renaissance No. 5","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfvw",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfwd","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfwd_713188_master.tif","35","","","","","","","private","","still image","","","","","","","","","","","","","","","Renaissance No. 6","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfwd",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfxx","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfxx_713194_master.tif","36","","","","","","","private","","still image","","","","","","","","","","","","","","","Roman No. 2","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfxx",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0017mfzf","ark:/21198/zz0009m795","1","In progress","Page","rarebook/masters/srgb/21198-zz0017mfzf_713200_master.tif","37","","","","","","","private","","still image","","","","","","","","","","","","","","","Stained Glass of Different Periods and Styles","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mfzf",""
