"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Author","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Type.genre","Language","Rights.publicationStatus","Subject","Relation.isPartOf","Name.subject","Name.illustrator","Name.creator","Name.photographer","Coverage.geographic","Name.repository","Name.engraver","Name.printer","Title","Description.note","Alt ID.local","Date.normalized","Date.creation","AltTitle.other","Description.caption","Format.dimensions","Format.extent","Description.contents","Publisher.placeOfOrigin","Alt ID.oclc","Publisher.publisherName","Description.caption","AltTitle.translated","Opac url","AltTitle.uniform","Description.tableOfContents","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0q6","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0q6-1-master.tif","11","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Cañon of Kanab Wash, Colorado River, looking South[Expedition of 1872]","","clus_TR16.8_U583p_1872_01","1872","1872","Plate No. 1 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0q6",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0rq","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0rq-1-master.tif","12","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Cañon of Kanab Wash, Colorado River, looking South  [Expedition of 1872]","","clus_TR16.8_U583p_1872_04","1872","1872","Plate No. 4 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0rq",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0s7","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0s7-1-master.tif","13","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Cañon of Kanab Wash, Colorado River, looking South  [Expedition of 1872]","","clus_TR16.8_U583p_1872_03","1872","1872","Plate No. 3 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0s7",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0tr","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0tr-1-master.tif","14","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Grand Cañon, Colorado River, Near Paria Creek, looking West  [Expedition of 1872]","","clus_TR16.8_U583p_1872_07","1872","1872","Plate No. 7 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0tr",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0v8","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0v8-1-master.tif","15","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Colorado River Mouth of Kanab Wash, looking West  [Expedition of 1872]","","clus_TR16.8_U583p_1872_05","1872","1872","Plate No. 5 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0v8",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0ws","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0ws-1-master.tif","16","","","","","","","private","","still image","","","","","","","","","","Bell, William","","","","","Grand Cañon, Colorado River, Near Paria Creek, looking West  [Expedition of 1872]","","clus_TR16.8_U583p_1872_06","1872","1872","Plate No. 6 [Expedition of 1872]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0ws",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0x9","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0x9-1-master.tif","17","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Apache Lake, Sierra Blanca Range, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_01","1873","1873","Plate No. 1 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0x9",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g0zt","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g0zt-1-master.tif","18","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","View on Apache Lake, Sierra Blanca Range, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_02","1873","1873","Plate No. 2 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g0zt",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g10t","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g10t-1-master.tif","19","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","View on Apache Lake, Sierra Blanca Range, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_03","1873","1873","Plate No. 3 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g10t",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g11b","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g11b-1-master.tif","20","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","North Fork Cañon, Sierra Blanca Creek, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_04","1873","1873","Plate No. 4 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g11b",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g12v","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g12v-1-master.tif","21","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Cooley's Park, Sierra Blanca Range, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_05","1873","1873","Plate No. 5 [Expedition of 1875]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g12v",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g13c","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g13c-1-master.tif","22","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Distant view of Camp Apache, Arizona  [Expedition of 1873]","","clus_TR16.8_U583p_1873_06","1873","1873","Plate No. 6 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g13c",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g14w","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g14w-1-master.tif","23","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Aboriginal life among the Navajoe Indians  [Expedition of 1873]","","clus_TR16.8_U583p_1873_07","1873","1873","Plate No. 7 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g14w",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g15d","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g15d-1-master.tif","24","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Historic Spanish Record of the Conquest  [Expedition of 1873]","","clus_TR16.8_U583p_1873_09","1873","1873","Plate No. 9 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g15d",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g16x","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g16x-1-master.tif","25","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","Chaco Canyon (N.M.)|~|Chaco Culture National Historical Park (N.M.)","","","","Ancient ruins in the Cañon De Chelle, N.M.  [Expedition of 1873]","","clus_TR16.8_U583p_1873_10","1873","1873","Plate No. 9 [Expedition of 1873]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g16x",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g17f","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g17f-1-master.tif","26","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Alpine Lake, Cerro Blanco Mountains, Col.  [Expedition of 1874]","","clus_TR16.8_U583p_1874_20","1874","1874","Plate No. 20 [Expedition of 1874]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g17f",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g18z","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g18z-1-master.tif","27","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Shoshone Falls, Snake River, Idaho  [Expedition of 1874]","","clus_TR16.8_U583p_1874_22","1874","1874","Plate No. 22 [Expedition of 1874]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g18z",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g19g","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g19g-1-master.tif","28","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Shoshone Falls, Snake River, Idaho  [Expedition of 1874]","","clus_TR16.8_U583p_1874_24","1874","1874","Plate No. 24 [Expedition of 1874]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g19g",""
"Rare Books (YRL Special Collections)","ark:/21198/zz0009g1b0","ark:/21198/zz0009fzbk","2","Completed","Page","rarebook/masters/srgb/21198-zz0009g1b0-1-master.tif","29","","","","","","","private","","still image","","","","","","","","","","O’Sullivan, Timothy H.","","","","","Snake River Cañon, Idaho  [Expedition of 1874]","","clus_TR16.8_U583p_1874_25","1874","1874","Plate No. 25 [Expedition of 1874]","","","1 photographic print : albumen","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009g1b0",""
