"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_001.tif","1","","Front Cover","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fsw43zc5x"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_002.tif","2","","Inside Front Cover","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fh008p740"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_003.tif","3","","Page 1","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fhq11sf52"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_004.tif","4","","Page 2","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fpp08t512"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_005.tif","5","","Page 3","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fr561km34"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_006.tif","6","","Page 4","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fm130cp0d"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_007.tif","7","","Page 5","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Ft782tc9s"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_008.tif","8","","Page 6","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fsp936f14"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_009.tif","9","","Page 7","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fsm13n143"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_010.tif","10","","Page 8","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fcp48h463"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_011.tif","11","","Page 9","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fnr369p11"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_012.tif","12","","Page 10","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Frr78jz2d"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_013.tif","13","","Page 11","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fdx14801w"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_014.tif","14","","Page 12","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fzb31w08j"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_015.tif","15","","Page 13","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fzq12hq98"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_016.tif","16","","Page 14","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2F5c072v0v"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_017.tif","17","","Page 15","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Frf63pv27"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_018.tif","18","","Page 16","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fz361dk5q"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_019.tif","19","","Page 17","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fk366wj5c"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_020.tif","20","","Page 18","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/m8574s4q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fm8574s4q"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_021.tif","21","","Page 19","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/kw38b18z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fkw38b18z"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_022.tif","22","","Page 20","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fb6006w3s"
"Masters/othermasters/dl_toganoo/masters/3061987/ucla_3061987_023.tif","23","","Page 21","","","","ark:/21198/n1c34p","ark:/21198/n1c34p/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1c34p%2Fs771nv2w"
