"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_001.tif","1","","Front Cover","","","","ark:/21198/n1d628","ark:/21198/n1d628/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsw43zc5x"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_002.tif","2","","Inside Front Cover","","","","ark:/21198/n1d628","ark:/21198/n1d628/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fh008p740"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_003.tif","3","","Page 1","","","","ark:/21198/n1d628","ark:/21198/n1d628/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fhq11sf52"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_004.tif","4","","Page 2","","","","ark:/21198/n1d628","ark:/21198/n1d628/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fpp08t512"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_005.tif","5","","Page 3","","","","ark:/21198/n1d628","ark:/21198/n1d628/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fr561km34"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_006.tif","6","","Page 4","","","","ark:/21198/n1d628","ark:/21198/n1d628/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fm130cp0d"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_007.tif","7","","Page 5","","","","ark:/21198/n1d628","ark:/21198/n1d628/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Ft782tc9s"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_008.tif","8","","Page 6","","","","ark:/21198/n1d628","ark:/21198/n1d628/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsp936f14"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_009.tif","9","","Page 7","","","","ark:/21198/n1d628","ark:/21198/n1d628/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsm13n143"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_010.tif","10","","Page 8","","","","ark:/21198/n1d628","ark:/21198/n1d628/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fcp48h463"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_011.tif","11","","Page 9","","","","ark:/21198/n1d628","ark:/21198/n1d628/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fnr369p11"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_012.tif","12","","Page 10","","","","ark:/21198/n1d628","ark:/21198/n1d628/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Frr78jz2d"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_013.tif","13","","Page 11","","","","ark:/21198/n1d628","ark:/21198/n1d628/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fdx14801w"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_014.tif","14","","Page 12","","","","ark:/21198/n1d628","ark:/21198/n1d628/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fzb31w08j"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_015.tif","15","","Page 13","","","","ark:/21198/n1d628","ark:/21198/n1d628/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fzq12hq98"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_016.tif","16","","Page 14","","","","ark:/21198/n1d628","ark:/21198/n1d628/5c072v0v","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2F5c072v0v"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_017.tif","17","","Page 15","","","","ark:/21198/n1d628","ark:/21198/n1d628/rf63pv27","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Frf63pv27"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_018.tif","18","","Page 16","","","","ark:/21198/n1d628","ark:/21198/n1d628/z361dk5q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fz361dk5q"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_019.tif","19","","Page 17","","","","ark:/21198/n1d628","ark:/21198/n1d628/k366wj5c","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fk366wj5c"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_020.tif","20","","Page 18","","","","ark:/21198/n1d628","ark:/21198/n1d628/m8574s4q","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fm8574s4q"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_021.tif","21","","Page 19","","","","ark:/21198/n1d628","ark:/21198/n1d628/kw38b18z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fkw38b18z"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_022.tif","22","","Page 20","","","","ark:/21198/n1d628","ark:/21198/n1d628/b6006w3s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fb6006w3s"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_023.tif","23","","Page 21","","","","ark:/21198/n1d628","ark:/21198/n1d628/s771nv2w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fs771nv2w"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_024.tif","24","","Page 22","","","","ark:/21198/n1d628","ark:/21198/n1d628/wc64p29k","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fwc64p29k"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_025.tif","25","","Page 23","","","","ark:/21198/n1d628","ark:/21198/n1d628/ck25d84d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fck25d84d"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_026.tif","26","","Page 24","","","","ark:/21198/n1d628","ark:/21198/n1d628/bd72978m","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fbd72978m"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_027.tif","27","","Page 25","","","","ark:/21198/n1d628","ark:/21198/n1d628/pv76649b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fpv76649b"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_028.tif","28","","Page 26","","","","ark:/21198/n1d628","ark:/21198/n1d628/sm345887","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsm345887"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_029.tif","29","","Page 27","","","","ark:/21198/n1d628","ark:/21198/n1d628/6322kf8x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2F6322kf8x"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_030.tif","30","","Page 28","","","","ark:/21198/n1d628","ark:/21198/n1d628/wk08jp29","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fwk08jp29"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_031.tif","31","","Page 29","","","","ark:/21198/n1d628","ark:/21198/n1d628/s443cg78","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fs443cg78"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_032.tif","32","","Page 30","","","","ark:/21198/n1d628","ark:/21198/n1d628/9061d66n","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2F9061d66n"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_033.tif","33","","Page 31","","","","ark:/21198/n1d628","ark:/21198/n1d628/bj85m03b","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fbj85m03b"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_034.tif","34","","Page 32","","","","ark:/21198/n1d628","ark:/21198/n1d628/sm99jb61","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsm99jb61"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_035.tif","35","","Page 33","","","","ark:/21198/n1d628","ark:/21198/n1d628/zf11hg76","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fzf11hg76"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_036.tif","36","","Page 34","","","","ark:/21198/n1d628","ark:/21198/n1d628/sc574f15","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fsc574f15"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_037.tif","37","","Page 35","","","","ark:/21198/n1d628","ark:/21198/n1d628/h882m226","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fh882m226"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_038.tif","38","","Page 36","","","","ark:/21198/n1d628","ark:/21198/n1d628/jm63x35t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fjm63x35t"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_039.tif","39","","Page 37","","","","ark:/21198/n1d628","ark:/21198/n1d628/pw77w43t","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fpw77w43t"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_040.tif","40","","Page 38","","","","ark:/21198/n1d628","ark:/21198/n1d628/p2610p18","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fp2610p18"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_041.tif","41","","Page 39","","","","ark:/21198/n1d628","ark:/21198/n1d628/md08cv5d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fmd08cv5d"
"Masters/othermasters/dl_toganoo/masters/1785972_v4/ucla_1785972_v4_042.tif","42","","Page 40","","","","ark:/21198/n1d628","ark:/21198/n1d628/g614hp1z","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1d628%2Fg614hp1z"
