"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Subject","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Name.repository","Language","Title","Description.abstract","Description.note","Publisher.placeOfOrigin","Date","Source","Relation.isPartOf","Relation.reproducedIn","Format.dimensions","Relation.describedIn","Relation.isVersionOf","Date.creation","AltTitle.descriptive","AltTitle.other","Format.extent","Date.normalized","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Index of Medieval Medical Images","ark:/21198/zz0000zt31","ark:/21198/zz0000zt8m","2","Completed","Page","immi/masters/ni274f105v.tif","1","","","","","","","","Ear|~|Monks|~|Tongue|~|Brain|~|Head|~|Nose","still image","illuminated manuscripts","pd","","","","Diagram of brain function.","Diagram in the form of a rudely drawn human head, with friar's tonsure and hooded habit faces l., with tongue protruding, sense organs and supposed locations of mental functions all labelled.  Labels are written on representations of elaborately folded ribbons joined with lines to precise spots on the face and skull. A spot on  the l. forehead is labelled ""organum virtutis imaginative,"" one on the r. forehead ""organum sensus communis,"" one on the vertex  ""organum virtutis cogitative,"" one on the occiput ""organum virtutis memorative."" Above a decorative base another folded banner identifies the author ""...item per me fratrum silvestrum coadiaconum ordo fratrum predicatorum filium conventus franckfordensis facta est hec ymago anno salutifere incarnacionis domini 1497."" For full transcription of captions, see Sigerist, 1943. Adjacent text: commentary on Aristotle's De Anima.","Cologne, 1497.|~|Signed by one ""frater silvester coci"", that is, Brother Silvester Koch, or ""Brother Silvester son of Cook.""","Germany, Cologne","","National Library of Medicine (U.S.). Incunabula. Schullian 274 (Copulator super tres libros Aristotelis. De anima doctrinam Thomae de Aquino) fol. 105v","","Sigerist, H. ""Two Fifteeth-century anatomical Drawings,"" BHM 13, 1943, p. 315.|~|Clarke and Dewhurst, Illustrated History of Brain Function, 1971, p. 17.","","Sigerist, H. ""Two Fifteeth-century anatomical Drawings,"" BHM 13, 1943, pp. 313-316.|~|Clarke and Dewhurst. Illustrated History of Brain Function, p. 17.","http://ihm.nlm.nih.gov/luna/servlet/view/search?q=A012030","1497","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zt31",""
