"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1dn5s7q","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5s7q",""
"DIYALoG","ark:/21198/z18w51gx","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w51gx",""
"DIYALoG","ark:/21198/z15448pm","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15448pm",""
"DIYALoG","ark:/21198/z11c3hzw","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3hzw",""
"DIYALoG","ark:/21198/z1wm31jw","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm31jw",""
"DIYALoG","ark:/21198/z1rz1050","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz1050",""
"DIYALoG","ark:/21198/z1n607jx","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n607jx",""
"DIYALoG","ark:/21198/z1hd9gv3","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9gv3",""
"DIYALoG","ark:/21198/z1cn8r2w","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8r2w",""
"DIYALoG","ark:/21198/z17w808n","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w808n",""
"DIYALoG","ark:/21198/z14477j7","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14477j7",""
"DIYALoG","ark:/21198/z10c6gwd","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6gwd",""
"DIYALoG","ark:/21198/z1vq4ps0","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4ps0",""
"DIYALoG","ark:/21198/z1qz3z4k","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz3z4k",""
"DIYALoG","ark:/21198/z1m636gf","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m636gf",""
"DIYALoG","ark:/21198/z1gf2fnc","ark:/21198/zz002hxr7n","","","Page","diyalog/image/21198-zz002hxr7n-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2fnc",""
