"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1xs7g87","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7g87",""
"DIYALoG","ark:/21198/z1t45dxp","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45dxp",""
"DIYALoG","ark:/21198/z1pc4p88","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4p88",""
"DIYALoG","ark:/21198/z1jm3xjj","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3xjj",""
"DIYALoG","ark:/21198/z1dv35qv","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv35qv",""
"DIYALoG","ark:/21198/z1932f0v","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932f0v",""
"DIYALoG","ark:/21198/z15b1p9k","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1p9k",""
"DIYALoG","ark:/21198/z11k0xp6","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0xp6",""
"DIYALoG","ark:/21198/z1ww94hq","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww94hq",""
"DIYALoG","ark:/21198/z1s48cv6","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48cv6",""
"DIYALoG","ark:/21198/z1nc7n3f","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7n3f",""
"DIYALoG","ark:/21198/z1hm6w8c","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6w8c",""
"DIYALoG","ark:/21198/z1cv64j1","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv64j1",""
"DIYALoG","ark:/21198/z1835cv2","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835cv2",""
"DIYALoG","ark:/21198/z14b4n6n","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4n6n",""
"DIYALoG","ark:/21198/z10p2kvs","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2kvs",""
"DIYALoG","ark:/21198/z1vx23fs","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx23fs",""
"DIYALoG","ark:/21198/z1r51bng","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51bng",""
"DIYALoG","ark:/21198/z1md0kvv","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0kvv",""
"DIYALoG","ark:/21198/z1gm9v40","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gm9v40",""
"DIYALoG","ark:/21198/z1bv93gj","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv93gj",""
"DIYALoG","ark:/21198/z1738bt1","ark:/21198/zz002hc7kd","","","Page","diyalog/image/21198-zz002hc7kd-1-master_022.tif","22","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738bt1",""
