"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1v13rm9","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13rm9",""
"DIYALoG","ark:/21198/z1q830zv","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q830zv",""
"DIYALoG","ark:/21198/z1kh285n","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh285n",""
"DIYALoG","ark:/21198/z1fr1hdg","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1hdg",""
"DIYALoG","ark:/21198/z1b00rp2","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00rp2",""
"DIYALoG","ark:/21198/z1670111","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1670111",""
"DIYALoG","ark:/21198/z12f98b6","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f98b6",""
"DIYALoG","ark:/21198/z1xs7g7s","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7g7s",""
"DIYALoG","ark:/21198/z1t16qjt","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16qjt",""
"DIYALoG","ark:/21198/z1p85zr6","ark:/21198/zz002hc7jw","","","Page","diyalog/image/21198-zz002hc7jw-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85zr6",""
