"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1b585rp","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b585rp",""
"DIYALoG","ark:/21198/z16d7f1c","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7f1c",""
"DIYALoG","ark:/21198/z12n6p86","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6p86",""
"DIYALoG","ark:/21198/z1z04w4n","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04w4n",""
"DIYALoG","ark:/21198/z1t744d9","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t744d9",""
"DIYALoG","ark:/21198/z1pg3cpk","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3cpk",""
"DIYALoG","ark:/21198/z1jq2n0q","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2n0q",""
"DIYALoG","ark:/21198/z1dz1wbw","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz1wbw",""
"DIYALoG","ark:/21198/z19614jz","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19614jz",""
"DIYALoG","ark:/21198/z15f0ct7","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0ct7",""
"DIYALoG","ark:/21198/z11r8bhp","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8bhp",""
"DIYALoG","ark:/21198/z1x07v1q","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x07v1q",""
"DIYALoG","ark:/21198/z1s7739c","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s7739c",""
"DIYALoG","ark:/21198/z1ng6bnj","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6bnj",""
"DIYALoG","ark:/21198/z1hq5kz8","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5kz8",""
"DIYALoG","ark:/21198/z1cz4v6h","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4v6h",""
"DIYALoG","ark:/21198/z1892sxv","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892sxv",""
"DIYALoG","ark:/21198/z14j2241","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2241",""
"DIYALoG","ark:/21198/z10s19d9","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s19d9",""
"DIYALoG","ark:/21198/z1w10sxx","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w10sxx",""
"DIYALoG","ark:/21198/z1r8028w","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r8028w",""
"DIYALoG","ark:/21198/z1mg99jm","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_022.tif","22","","","","","","","","","","","Page 22","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg99jm",""
"DIYALoG","ark:/21198/z1gq8jsf","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_023.tif","23","","","","","","","","","","","Page 23","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8jsf",""
"DIYALoG","ark:/21198/z1c26hf9","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_024.tif","24","","","","","","","","","","","Page 24","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26hf9",""
"DIYALoG","ark:/21198/z1795rnp","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_025.tif","25","","","","","","","","","","","Page 25","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795rnp",""
"DIYALoG","ark:/21198/z13j50zs","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_026.tif","26","","","","","","","","","","","Page 26","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j50zs",""
"DIYALoG","ark:/21198/z1zs4hhz","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_027.tif","27","","","","","","","","","","","Page 27","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4hhz",""
"DIYALoG","ark:/21198/z1v13rt0","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_028.tif","28","","","","","","","","","","","Page 28","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13rt0",""
"DIYALoG","ark:/21198/z1q8314h","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_029.tif","29","","","","","","","","","","","Page 29","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q8314h",""
"DIYALoG","ark:/21198/z1kh28bw","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_030.tif","30","","","","","","","","","","","Page 30","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh28bw",""
"DIYALoG","ark:/21198/z1fv072b","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_031.tif","31","","","","","","","","","","","Page 31","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv072b",""
"DIYALoG","ark:/21198/z1b29g9x","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_032.tif","32","","","","","","","","","","","Page 32","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29g9x",""
"DIYALoG","ark:/21198/z1698qjr","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_033.tif","33","","","","","","","","","","","Page 33","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698qjr",""
"DIYALoG","ark:/21198/z12j7zt1","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_034.tif","34","","","","","","","","","","","Page 34","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j7zt1",""
"DIYALoG","ark:/21198/z1xs7gd1","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_035.tif","35","","","","","","","","","","","Page 35","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7gd1",""
"DIYALoG","ark:/21198/z1t16qpm","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_036.tif","36","","","","","","","","","","","Page 36","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16qpm",""
"DIYALoG","ark:/21198/z1p85zxf","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_037.tif","37","","","","","","","","","","","Page 37","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p85zxf",""
"DIYALoG","ark:/21198/z1jm3xpb","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_038.tif","38","","","","","","","","","","","Page 38","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm3xpb",""
"DIYALoG","ark:/21198/z1dv35w3","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_039.tif","39","","","","","","","","","","","Page 39","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv35w3",""
"DIYALoG","ark:/21198/z1932f53","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_040.tif","40","","","","","","","","","","","Page 40","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932f53",""
"DIYALoG","ark:/21198/z15b1pgt","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_041.tif","41","","","","","","","","","","","Page 41","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1pgt",""
"DIYALoG","ark:/21198/z11k0xt0","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_042.tif","42","","","","","","","","","","","Page 42","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0xt0",""
"DIYALoG","ark:/21198/z1wt0f86","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_043.tif","43","","","","","","","","","","","Page 43","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0f86",""
"DIYALoG","ark:/21198/z1s19phs","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_044.tif","44","","","","","","","","","","","Page 44","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19phs",""
"DIYALoG","ark:/21198/z1nc7n77","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_045.tif","45","","","","","","","","","","","Page 45","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7n77",""
"DIYALoG","ark:/21198/z1hm6wfm","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_046.tif","46","","","","","","","","","","","Page 46","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm6wfm",""
"DIYALoG","ark:/21198/z1cv64q8","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_047.tif","47","","","","","","","","","","","Page 47","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv64q8",""
"DIYALoG","ark:/21198/z1835d1q","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_048.tif","48","","","","","","","","","","","Page 48","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835d1q",""
"DIYALoG","ark:/21198/z14b4nbf","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_049.tif","49","","","","","","","","","","","Page 49","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4nbf",""
"DIYALoG","ark:/21198/z10k3wmq","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_050.tif","50","","","","","","","","","","","Page 50","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k3wmq",""
"DIYALoG","ark:/21198/z1vt3d3c","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_051.tif","51","","","","","","","","","","","Page 51","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3d3c",""
"DIYALoG","ark:/21198/z1r51bs8","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_052.tif","52","","","","","","","","","","","Page 52","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51bs8",""
"DIYALoG","ark:/21198/z1md0m1h","ark:/21198/zz002hfvpj","","","Page","diyalog/image/21198-zz002hfvpj-1-master_053.tif","53","","","","","","","","","","","Page 53","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0m1h",""
