"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z16h646j","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h646j",""
"DIYALoG","ark:/21198/z12r5cgt","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5cgt",""
"DIYALoG","ark:/21198/z1z04vxj","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z04vxj",""
"DIYALoG","ark:/21198/z1tb2trb","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2trb",""
"DIYALoG","ark:/21198/z1pk22z3","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk22z3",""
"DIYALoG","ark:/21198/z1jt1b6b","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1b6b",""
"DIYALoG","ark:/21198/z1f20kgx","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20kgx",""
"DIYALoG","ark:/21198/z1989ttj","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989ttj",""
"DIYALoG","ark:/21198/z15h9325","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9325",""
"DIYALoG","ark:/21198/z11r8b90","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8b90",""
"DIYALoG","ark:/21198/z1x36j8s","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x36j8s",""
"DIYALoG","ark:/21198/z1sb5shm","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb5shm",""
"DIYALoG","ark:/21198/z1nk51s8","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk51s8",""
"DIYALoG","ark:/21198/z1ht493d","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht493d",""
"DIYALoG","ark:/21198/z1d23jdf","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d23jdf",""
"DIYALoG","ark:/21198/z1892spq","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1892spq",""
"DIYALoG","ark:/21198/z14j21wg","ark:/21198/zz002hc7bs","","","Page","diyalog/image/21198-zz002hc7bs-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j21wg",""
