"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1nk51qc","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk51qc",""
"DIYALoG","ark:/21198/z1hx30bg","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx30bg",""
"DIYALoG","ark:/21198/z1d527nh","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d527nh",""
"DIYALoG","ark:/21198/z18d1gz7","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1gz7",""
"DIYALoG","ark:/21198/z14n0r9t","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0r9t",""
"DIYALoG","ark:/21198/z10w00hk","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w00hk",""
"DIYALoG","ark:/21198/z1w39h0m","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39h0m",""
"DIYALoG","ark:/21198/z1rb8r8w","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8r8w",""
"DIYALoG","ark:/21198/z1mp6pzg","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6pzg",""
"DIYALoG","ark:/21198/z1gx5z8m","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5z8m",""
"DIYALoG","ark:/21198/z1c556k1","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c556k1",""
"DIYALoG","ark:/21198/z17d4fx6","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4fx6",""
"DIYALoG","ark:/21198/z13n3q40","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3q40",""
"DIYALoG","ark:/21198/z1zw36ks","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw36ks",""
"DIYALoG","ark:/21198/z1v42fwt","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42fwt",""
"DIYALoG","ark:/21198/z1qg0djc","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0djc",""
"DIYALoG","ark:/21198/z1kp9nvj","ark:/21198/zz002hc6rh","","","Page","diyalog/image/21198-zz002hc6rh-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9nvj",""
