"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1224fqh","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224fqh",""
"DIYALoG","ark:/21198/z1x93z8p","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x93z8p",""
"DIYALoG","ark:/21198/z1sn1wwc","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1wwc",""
"DIYALoG","ark:/21198/z1nw156w","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw156w",""
"DIYALoG","ark:/21198/z1j40dhx","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40dhx",""
"DIYALoG","ark:/21198/z1db9nvj","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9nvj",""
"DIYALoG","ark:/21198/z18k8x2b","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k8x2b",""
"DIYALoG","ark:/21198/z14t85b0","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t85b0",""
"DIYALoG","ark:/21198/z1127dmk","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1127dmk",""
"DIYALoG","ark:/21198/z1wd5mgq","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5mgq",""
"DIYALoG","ark:/21198/z1rn4vsf","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_011.tif","11","","","","","","","","","","","Page 11","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn4vsf",""
"DIYALoG","ark:/21198/z1mw443z","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_012.tif","12","","","","","","","","","","","Page 12","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw443z",""
"DIYALoG","ark:/21198/z1h43cff","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_013.tif","13","","","","","","","","","","","Page 13","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43cff",""
"DIYALoG","ark:/21198/z1cc2mp8","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_014.tif","14","","","","","","","","","","","Page 14","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cc2mp8",""
"DIYALoG","ark:/21198/z17m1vwn","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_015.tif","15","","","","","","","","","","","Page 15","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m1vwn",""
"DIYALoG","ark:/21198/z13x9tmj","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_016.tif","16","","","","","","","","","","","Page 16","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13x9tmj",""
"DIYALoG","ark:/21198/z10592wh","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_017.tif","17","","","","","","","","","","","Page 17","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10592wh",""
"DIYALoG","ark:/21198/z1vd8kfp","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_018.tif","18","","","","","","","","","","","Page 18","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8kfp",""
"DIYALoG","ark:/21198/z1qn7tsv","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_019.tif","19","","","","","","","","","","","Page 19","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn7tsv",""
"DIYALoG","ark:/21198/z1kw732x","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_020.tif","20","","","","","","","","","","","Page 20","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw732x",""
"DIYALoG","ark:/21198/z1g46b92","ark:/21198/zz002hc777","","","Page","diyalog/image/21198-zz002hc777-1-master_021.tif","21","","","","","","","","","","","Page 21","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g46b92",""
