"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z13506bh","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13506bh",""
"DIYALoG","ark:/21198/z1zc9pwq","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9pwq",""
"DIYALoG","ark:/21198/z1tm8z3h","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm8z3h",""
"DIYALoG","ark:/21198/z1pv8698","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv8698",""
"DIYALoG","ark:/21198/z1k37fkv","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37fkv",""
"DIYALoG","ark:/21198/z1ff5d8v","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5d8v",""
"DIYALoG","ark:/21198/z19p4nkk","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4nkk",""
"DIYALoG","ark:/21198/z15x3ww9","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x3ww9",""
"DIYALoG","ark:/21198/z1253564","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253564",""
"DIYALoG","ark:/21198/z1xd2nm3","ark:/21198/zz002hc735","","","Page","diyalog/image/21198-zz002hc735-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2nm3",""
