"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z18643gg","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18643gg",""
"DIYALoG","ark:/21198/z14f3brr","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3brr",""
"DIYALoG","ark:/21198/z10p2m2w","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2m2w",""
"DIYALoG","ark:/21198/z1vx23ng","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx23ng",""
"DIYALoG","ark:/21198/z1r802bs","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r802bs",""
"DIYALoG","ark:/21198/z1mg99nz","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg99nz",""
"DIYALoG","ark:/21198/z1gq8jvb","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8jvb",""
"DIYALoG","ark:/21198/z1bz7t3k","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7t3k",""
"DIYALoG","ark:/21198/z17672cj","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17672cj",""
"DIYALoG","ark:/21198/z13f69qq","ark:/21198/zz002hkzc4","","","Page","diyalog/image/21198-zz002hkzc4-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f69qq",""
