"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1709n5k","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709n5k",""
"DIYALoG","ark:/21198/z1378wfv","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1378wfv",""
"DIYALoG","ark:/21198/z1zg8czj","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8czj",""
"DIYALoG","ark:/21198/z1tq7n94","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7n94",""
"DIYALoG","ark:/21198/z1pz6wkd","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz6wkd",""
"DIYALoG","ark:/21198/z1k664vc","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k664vc",""
"DIYALoG","ark:/21198/z1ff5d3m","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5d3m",""
"DIYALoG","ark:/21198/z19s3bs6","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3bs6",""
"DIYALoG","ark:/21198/z1612m26","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612m26",""
"DIYALoG","ark:/21198/z1281vbg","ark:/21198/zz002hc6zm","","","Page","diyalog/image/21198-zz002hc6zm-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1281vbg",""
