"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","viewingHint","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Rights.permission","Title","AltTitle.translated","Publisher.publisherName","Format.extent","Date.creation","Coverage.geographic","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"DIYALoG","ark:/21198/z1k37fqn","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_001.tif","1","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37fqn",""
"DIYALoG","ark:/21198/z1fb6q1s","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_002.tif","2","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6q1s",""
"DIYALoG","ark:/21198/z19k5zcz","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_003.tif","3","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5zcz",""
"DIYALoG","ark:/21198/z15x3x1h","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_004.tif","4","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x3x1h",""
"DIYALoG","ark:/21198/z12535cc","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_005.tif","5","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12535cc",""
"DIYALoG","ark:/21198/z1xd2nsb","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_006.tif","6","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd2nsb",""
"DIYALoG","ark:/21198/z1sn1x1k","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_007.tif","7","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn1x1k",""
"DIYALoG","ark:/21198/z1nw1597","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_008.tif","8","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw1597",""
"DIYALoG","ark:/21198/z1j40dnq","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_009.tif","9","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40dnq",""
"DIYALoG","ark:/21198/z1db9p16","ark:/21198/zz002hkzk7","","","Page","diyalog/image/21198-zz002hkzk7-1-master_010.tif","10","","","","","","","","","","","Page 10","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1db9p16",""
