"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Name.subject","Name.creator","Subject","Type.genre","Relation.isPartOf","Name.repository","Title","Description.adminnote","Alt ID.local","AltTitle.translated","Coverage.geographic","Format.dimensions","Format.extent","Date.creation","Date.normalized","Description.abstract","Description.note","AltTitle.firstLine","AltTitle.descriptive","Alt ID.OPAC","Alt ID.url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w0c","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w0c_2385781_master.tif","1","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 00 Frontespizio con stemma Orsini e bordo vegetale ad acquarello e doratura.","","clus_902_b267_f1|~|Box 267, Folder 1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w0c",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w1w","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w1w_2385790_master.tif","2","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 01r. Veduta della città di Vallata, 1r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w1w",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w2d","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w2d_2385795_master.tif","3","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 02r. Palazzo del Duca di Gravina posto nella sua terra di Vallata, 2r.","","clus_902_b267_f1|~|Box 267, Folder 1","","","410 x 270","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w2d",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w3x","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w3x_2385798_master.tif","4","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 04r. Contrada detta sopra la Lamia. Veduta di una casa, 4r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w3x",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w4f","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w4f_2385801_master.tif","5","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 05r. Contrada detta lo Piano Pallone. Veduta di una casa con annesso recinto, 5r.","","clus_902_b267_f1|~|Box 267, Folder 1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w4f",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w5z","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w5z_2385804_master.tif","6","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 06r. Contrada detta Li Molini della Rogna. Vedute di terreni con mulini, 6r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w5z",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w6g","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w6g_2385807_master.tif","7","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 09r. Contrada detta il Borgo. Veduta di casa con terreno, 9r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w6g",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w70","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w70_2385810_master.tif","8","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 17r. Contrada detta il Borgo. Veduta di casa con grada di fabrica, 17r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w70",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w8h","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w8h_2385813_master.tif","9","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 39r. Contrada detta Sierro Pignataro. Pianta di terreno incolto, 39r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w8h",""
"Orsini Family Papers.  Collection 902","ark:/21198/zz002k6w91","ark:/21198/zz002k6vzc","2","Completed","Page","orsini/masters/21198-zz002k6w91_2385816_master.tif","10","","","","","","","","","","","","","","","Orsini Family Papers (Collection Number 902). Department of Special Collections, Charles E. Young Research Library, UCLA","","Vallata. 43v-44r. Pianta della Mezzanella detta Difesa di Valle delle Donne, 43v-44r.","","Box 267, Folder 1|~|clus_902_b267_f1","","","410 x 270 mm.","","1723","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6w91",""
