Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Language,Subject,Name.creator,Type.genre,Description.note,Summary,AltTitle.uniform,Title,Alt ID.local,Format.extent,Date.creation,Format.medium,Bucketeer State,Finding Aid URL,Opac url,IIIF Access URL,IIIF Manifest URL
Sontag (Susan) Papers. Collection 612,ark:/21198/zz00151t9g,,10,Completed with minimal metadata,Collection,,,,,,,,,"Sontag, Susan, 1933-2004 --Archives.|~|Women intellectuals -- United States -- Archives.|~|Human rights -- Bosnia and Herzegovina|~|PEN America|~|Women authors, American -- Archives.",,,"Susan Sontag (1933-2004) was an American writer, director, and political activist. She authored numerous essays, short stories, novels, and non-fiction books, as well as films and plays that she also directed in the United States and abroad. The recipient of many honors and awards throughout her life, Sontag's works have been translated into over thirty languages. The contents of the Susan Sontag Papers reflect her intelligence, energy, and the seamless integration of her wide-ranging interests in her work and life. In addition to notes, research, and manuscript material related to her writing, theatre, and film projects, the collection includes the following: personal and professional correspondence; journals; schoolwork; teaching material; ephemera and correspondence related to her public appearances, institutional involvement, and political activism; publicity and press; highlights from her library; personal and professional photographs; personal materials including calendars and notes; along with digital materials. The digital materials include drafts for published and unpublished works, contact lists, lists of her favorite words, books, restaurants and more, and email correspondence regarding travel plans and world events.","Susan Sontag was an American writer, director, and political activist. She was born in New York City on January 16, 1933, and was raised in Tucson and Los Angeles. In 1949, she graduated from North Hollywood High School and began her undergraduate work at the University of California, Berkeley. After one term, she transferred to the University of Chicago, where she graduated in 1951. She married Philip Rieff in 1950. Their son, David Rieff, was born in 1952. In 1957, she received a Master's degree in philosophy from Harvard (Radcliffe), and studied on a fellowship at St. Anne's College, Oxford, and the University of Paris-Sorbonne until 1958. She divorced Philip Rieff the same year. In 1959, she discontinued her doctoral work and moved to New York City with her son. Sontag worked for Commentary Magazine and held positions as instructor and lecturer at City College of New York, Sarah Lawrence College, and Columbia University until around 1966. During this time, she began writing film and literature reviews, essays, and stories for publication in The Partisan Review and other prominent journals. Throughout her life, her short stories and numerous essays on art, literature, politics, and culture appeared in several publications in the United States and abroad. Most of these works were collected into seven books: Against Interpretation and Other Essays (1966), Styles of Radical Will (1969), I, Etcetera (1978), Under the Sign of Saturn (1980), A Susan Sontag Reader (1982), Where the Stress Falls (2001), and At the Same Time (2007). Sontag published four novels: The Benefactor (1963), Death Kit (1967), The Volcano Lover (1992) and In America (2000), which won the National Book Award. Her non-fiction books explored and challenged aspects of modern society: On Photography (1977), which won the National Book Critics Circle Award, Illness as Metaphor (1978), inspired by her own experience with breast cancer, AIDS and Its Metaphors (1989), and Regarding the Pain of Others (2003), on war photography. Sontag wrote and directed four films: Duet for Cannibals (1969), Brother Carl (1971), Promised Lands (1974) and Unguided Tour (1983). She directed several plays, including Samuel Beckett's Waiting for Godot in Sarajevo in 1993; and she wrote several plays including Alice in Bed (1993) and Lady from the Sea (1999), productions of which have been staged across the United States and internationally. As a human rights activist she traveled to Cuba, China, Vietnam, and Bosnia. She also served as president of the PEN American Center from 1987-1989. Her works have been translated into over thirty languages. She received honors and awards throughout her life, including the Jerusalem Prize (2001) and the Friedenspreis (2003) for her body of work. She died of cancer on December 28, 2004, and is buried in Montparnasse Cemetery in Paris.",Sontag (Susan) Papers,Susan Sontag Papers,Collection 612,,"circa 1907-2009, bulk 1933-2005",,,https://oac.cdlib.org/findaid/ark:/13030/kt2489n7qw/,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9961804743606533,,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz00151t9g
