Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz000s4wwn,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4wwn-1-master.tif,,,275,,,still image,,,,,,DÉSOLATION des PERUVIENS pendant L'ECLIPSE de LUNE.,r,,DÉSOLATION des PERUVIENS pendant L'ECLIPSE de LUNE.CAPTIF Sacrifié par les ANTIS.B. Picart delineavit 1723.,page 198a,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s4wzp,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4wzp-1-master.tif,,,276,,,text,,,,,,page 198b,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s4x16,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4x16-1-master.tif,,,277,,,text,,,,,,page 199,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s4x37,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4x37-1-master.tif,,,278,,,text,,,,,,page 200,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s4x58,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4x58-1-master.tif,,,279,,,text,,,,,,page 201,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s4x79,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s4x79-1-master.tif,,,280,,,text,,,,,,page 202,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5bzd,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5bzd-1-master.tif,,,281,,,still image,,,,,,MANIERE dont L'YNCAS marie CEUX de son SANG.,r,,"MANIERE dont L'YNCAS marie CEUX de son SANG.On COUPE les CHEVEUX, et on donne un NOM aux FILS de L'YNCAS.B. Picart delineavit 1723.",page 202a,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c0d,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c0d-1-master.tif,,,282,,,text,,,,,,page 202b,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c1x,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c1x-1-master.tif,,,283,,,text,,,,,,page 203,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c2f,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c2f-1-master.tif,,,284,,,text,,,,,,page 204,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c3z,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c3z-1-master.tif,,,285,,,text,,,,,,page 205,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c4g,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c4g-1-master.tif,,,286,,,text,,,,,,page 206,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c50,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c50-1-master.tif,,,287,,,text,,,,,,page 206a,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c6h,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c6h-1-master.tif,,,288,,,still image,,,,,,"HONNEURS FUNÉBRES, rendus aux GRANDS, du Perou apres leur mort.",v,,"HONNEURS FUNÉBRES, rendus aux GRANDS, du Perou apres leur mort.Maniere D'ENSEVELIR les GRANDS, du Perou.B. Picart, sculp. dir. 1722.",page 206b,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c71,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c71-1-master.tif,,,289,,,text,,,,,,page 207,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c8j,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c8j-1-master.tif,,,290,,,text,,,,,,page 208,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5c92,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5c92-1-master.tif,,,291,,,text,,,,,,page 209,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cbk,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cbk-1-master.tif,,,292,,,text,,,,,,page 210,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cc3,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cc3-1-master.tif,,,293,,,text,,,,,,page 211,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cdm,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cdm-1-master.tif,,,294,,,text,,,,,,page 212,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cf4,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cf4-1-master.tif,,,295,,,text,,still image,,,,page 001,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cgn,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cgn-1-master.tif,,,296,,,text,,,,,,page 002,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5ch5,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5ch5-1-master.tif,,,297,,,text,,,,,,page 003,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cjp,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cjp-1-master.tif,,,298,,,text,,,,,,page 004,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5ck6,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5ck6-1-master.tif,,,299,,,text,,,,,,page 005,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5cmq,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5cmq-1-master.tif,,,300,,,text,,,,,,page 006,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dp7,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dp7-1-master.tif,,,301,,,text|~|still image,,,,,,page 007,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dqr,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dqr-1-master.tif,,,302,,,text,,,,,,page 008,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dr8,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dr8-1-master.tif,,,303,,,text,,,,,,page 009,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dss,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dss-1-master.tif,,,304,,,text,,,,,,page 010,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dt9,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dt9-1-master.tif,,,305,,,text,,,,,,page 011,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dvt,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dvt-1-master.tif,,,306,,,text,,,,,,page 012,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dwb,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dwb-1-master.tif,,,307,,,text,,,,,,page 013,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dxv,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dxv-1-master.tif,,,308,,,text,,,,,,page 014,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5dzc,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5dzc-1-master.tif,,,309,,,text,,,,,,page 015,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f0c,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f0c-1-master.tif,,,310,,,text,,,,,,page 016,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f1w,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f1w-1-master.tif,,,311,,,text,,,,,,page 017,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f2d,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f2d-1-master.tif,,,312,,,text,,,,,,page 018,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f3x,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f3x-1-master.tif,,,313,,,text,,,,,,page 019,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f4f,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f4f-1-master.tif,,,314,,,text,,,,,,page 020,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f5z,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f5z-1-master.tif,,,315,,,text,,,,,,page 021,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f6g,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f6g-1-master.tif,,,316,,,text,,,,,,page 022,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f70,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f70-1-master.tif,,,317,,,text,,,,,,page 023,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f8h,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f8h-1-master.tif,,,318,,,text,,,,,,page 024,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5f91,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5f91-1-master.tif,,,319,,,text,,,,,,page 025,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fbj,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fbj-1-master.tif,,,320,,,text,,,,,,page 026,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fc2,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fc2-1-master.tif,,,321,,,text,,,,,,page 027,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fdk,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fdk-1-master.tif,,,322,,,text,,,,,,page 028,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5ff3,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5ff3-1-master.tif,,,323,,,text,,,,,,page 029,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fgm,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fgm-1-master.tif,,,324,,,text,,,,,,page 030,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fh4,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fh4-1-master.tif,,,325,,,text,,,,,,page 031,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fjn,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fjn-1-master.tif,,,326,,,text,,,,,,page 032,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fk5,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fk5-1-master.tif,,,327,,,text,,,,,,page 033,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fmp,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fmp-1-master.tif,,,328,,,text,,,,,,page 034,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fn6,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fn6-1-master.tif,,,329,,,text,,,,,,page 035,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fpq,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fpq-1-master.tif,,,330,,,text,,,,,,page 036,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fq7,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fq7-1-master.tif,,,331,,,text,,,,,,page 037,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5frr,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5frr-1-master.tif,,,332,,,text,,,,,,page 038,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fs8,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fs8-1-master.tif,,,333,,,text,,,,,,page 039,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fts,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fts-1-master.tif,,,334,,,text,,,,,,page 040,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fv9,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fv9-1-master.tif,,,335,,,text,,,,,,page 041,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fwt,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fwt-1-master.tif,,,336,,,text,,,,,,page 042,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fxb,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fxb-1-master.tif,,,337,,,text,,,,,,page 043,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5fzv,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5fzv-1-master.tif,,,338,,,text,,,,,,page 044,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5g0v,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5g0v-1-master.tif,,,339,,,text,,,,,,page 045,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5g1c,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5g1c-1-master.tif,,,340,,,text,,,,,,page 046,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h3w,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h3w-1-master.tif,,,341,,,text,,,,,,page 047,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h4d,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h4d-1-master.tif,,,342,,,text,,,,,,page 048,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h5x,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h5x-1-master.tif,,,343,,,text|~|still image,,,,,,page 049,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h6f,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h6f-1-master.tif,,,344,,,text|~|still image,,,,,,page 050,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h7z,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h7z-1-master.tif,,,345,,,text,,,,,,page i,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h8g,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h8g-1-master.tif,,,346,,,text,,,,,,page ii,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5h90,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5h90-1-master.tif,,,347,,,text|~|still image,,,,,,page 001,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hbh,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hbh-1-master.tif,,,348,,,text,,,,,,page 002,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hc1,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hc1-1-master.tif,,,349,,,text,,,,,,page 003,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hdj,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hdj-1-master.tif,,,350,,,text,,,,,,page 004,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hf2,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hf2-1-master.tif,,,351,,,text,,,,,,page 005,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hgk,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hgk-1-master.tif,,,352,,,text,,,,,,page 006,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hh3,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hh3-1-master.tif,,,353,,,text,,,,,,page 007,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hjm,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hjm-1-master.tif,,,354,,,text,,,,,,page 008,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hk4,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hk4-1-master.tif,,,355,,,text,,,,,,page 009,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hmn,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hmn-1-master.tif,,,356,,,text,,,,,,page 010,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hn5,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hn5-1-master.tif,,,357,,,text,,,,,,page 011,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hpp,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hpp-1-master.tif,,,358,,,text,,,,,,page 012,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hq6,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hq6-1-master.tif,,,359,,,text,,,,,,page 013,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hrq,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hrq-1-master.tif,,,360,,,text,,,,,,page 014,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hs7,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hs7-1-master.tif,,,361,,,text|~|still image,,,,,,page 015,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5htr,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5htr-1-master.tif,,,362,,,text,,,,,,page 016,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hv8,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hv8-1-master.tif,,,363,,,text,,,,,,page 017,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hws,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hws-1-master.tif,,,364,,,text,,,,,,page 018,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hx9,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hx9-1-master.tif,,,365,,,text|~|still image,,,,,,page 019,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5hzt,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5hzt-1-master.tif,,,366,,,text,,,,,,page 020,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j0t,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j0t-1-master.tif,,,367,,,text,,,,,,page 021,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j1b,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j1b-1-master.tif,,,368,,,text,,,,,,page 022,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j2v,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j2v-1-master.tif,,,369,,,text,,,,,,page 023,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j3c,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j3c-1-master.tif,,,370,,,text,,,,,,page 024,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j4w,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j4w-1-master.tif,,,371,,,text,,,,,,page 025,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j5d,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j5d-1-master.tif,,,372,,,text,,,,,,page 026,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j6x,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j6x-1-master.tif,,,373,,,text,,,,,,page 027,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j7f,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j7f-1-master.tif,,,374,,,text,,,,,,page 028,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j8z,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j8z-1-master.tif,,,375,,,text,,,,,,page 029,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5j9g,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5j9g-1-master.tif,,,376,,,text,,,,,,page 030,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5jb0,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5jb0-1-master.tif,,,377,,,text,,,,,,page 031,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5jch,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5jch-1-master.tif,,,378,,,text,,,,,,page 032,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5jd1,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5jd1-1-master.tif,,,379,,,text,,,,,,page 033,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s5jfj,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s5jfj-1-master.tif,,,380,,,text,,,,,,page 034,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s628n,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s628n-1-master.tif,,,381,,,text,,,,,,page 035,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s6295,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s6295-1-master.tif,,,382,,,text,,,,,,page 036,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s62bp,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s62bp-1-master.tif,,,383,,,text,,,,,,page 037,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s62c6,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s62c6-1-master.tif,,,384,,,text,,,,,,page 038,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz000s62dq,ark:/21198/zz0009pfh2,2,Completed,ChildWork,picart/masters/21198-zz000s62dq-1-master.tif,,,385,,,text,,,,,,page 039,r,,,,,,,,,,,,,,,,,,,
