Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz0015288p,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015288p-1-master.tif,,,38,,,text,,,,,,page 012,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152896,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152896-1-master.tif,,,39,,,text,,,,,,page 013,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528bq,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528bq-1-master.tif,,,40,,,text,,,,,,page 014,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528c7,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528c7-1-master.tif,,,41,,,text,,,,,,page 015,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528dr,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528dr-1-master.tif,,,42,,,text,,,,,,page 016,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528f8,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528f8-1-master.tif,,,43,,,text,,,,,,page 017,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528gs,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528gs-1-master.tif,,,44,,,text,,,,,,page 018,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528h9,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528h9-1-master.tif,,,45,,,text,,,,,,page 019,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528jt,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528jt-1-master.tif,,,46,,,text,,,,,,page 020,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528kb,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528kb-1-master.tif,,,47,,,text,,,,,,page 021,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528mv,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528mv-1-master.tif,,,48,,,text,,,,,,page 022,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528nc,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528nc-1-master.tif,,,49,,,text,,,,,,page 023,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528pw,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528pw-1-master.tif,,,50,,,text,,,,,,page 024,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528qd,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528qd-1-master.tif,,,51,,,text,,,,,,page 025,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528rx,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528rx-1-master.tif,,,52,,,text,,,,,,page 026,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528sf,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528sf-1-master.tif,,,53,,,text,,,,,,page 027,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528tz,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528tz-1-master.tif,,,54,,,text,,,,,,page 028,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528vg,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528vg-1-master.tif,,,55,,,text,,,,,,page 029,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528w0,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528w0-1-master.tif,,,56,,,text,,,,,,page 030,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528xh,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528xh-1-master.tif,,,57,,,text,,,,,,page 031,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001528z1,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001528z1-1-master.tif,,,58,,,text,,,,,,page 032,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152901,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152901-1-master.tif,,,59,,,text,,,,,,page 033,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0015291j,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015291j-1-master.tif,,,60,,,text,,,,,,page 034,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152922,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152922-1-master.tif,,,61,,,text,,,,,,page 035,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0015293k,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015293k-1-master.tif,,,62,,,text,,,,,,page 036,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152943,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152943-1-master.tif,,,63,,,text,,,,,,page 037,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0015295m,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015295m-1-master.tif,,,64,,,text,,,,,,page 038,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152964,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152964-1-master.tif,,,65,,,text,,,,,,page 039,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0015297n,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015297n-1-master.tif,,,66,,,text,,,,,,page 040,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00152985,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00152985-1-master.tif,,,67,,,text,,,,,,page 041,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz0015299p,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz0015299p-1-master.tif,,,68,,,text,,,,,,page 042,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001529b6,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001529b6-1-master.tif,,,69,,,text,,still image,,,,page 043,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001529cq,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001529cq-1-master.tif,,,70,,,text,,,,,,page 044,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001529d7,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz001529d7-1-master.tif,,,71,,,text,,,,,,page 045,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p4v,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p4v-1-master.tif,,,72,,,text,,,,,,page 046,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p5c,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p5c-1-master.tif,,,73,,,text|~|still image,,,,,,page 047,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p6w,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p6w-1-master.tif,,,74,,,text,,,,,,page 048,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p7d,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p7d-1-master.tif,,,75,,,text,,,,,,page 049,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p8x,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p8x-1-master.tif,,,76,,,text,,,,,,page 050,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153p9f,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153p9f-1-master.tif,,,77,,,text,,,,,,page 051,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pbz,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pbz-1-master.tif,,,78,,,text,,,,,,page 052,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pcg,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pcg-1-master.tif,,,79,,,text,,,,,,page 053,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pd0,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pd0-1-master.tif,,,80,,,text,,,,,,page 054,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pfh,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pfh-1-master.tif,,,81,,,text,,,,,,page 055,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pg1,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pg1-1-master.tif,,,82,,,text,,,,,,page 056,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153phj,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153phj-1-master.tif,,,83,,,text,,,,,,page 057,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pj2,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pj2-1-master.tif,,,84,,,text,,,,,,page 058,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pkk,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pkk-1-master.tif,,,85,,,text,,,,,,page 059,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pm3,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pm3-1-master.tif,,,86,,,text,,,,,,page 060,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pnm,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pnm-1-master.tif,,,87,,,text,,,,,,page 061,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pp4,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pp4-1-master.tif,,,88,,,text,,,,,,page 062,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pqn,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pqn-1-master.tif,,,89,,,text,,,,,,page 063,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pr5,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pr5-1-master.tif,,,90,,,text,,,,,,page 064,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153psp,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153psp-1-master.tif,,,91,,,text,,,,,,page 065,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pt6,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pt6-1-master.tif,,,92,,,text,,,,,,page 066,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pvq,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pvq-1-master.tif,,,93,,,text,,,,,,page 067,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pw7,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pw7-1-master.tif,,,94,,,text,,,,,,page 068,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pxr,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pxr-1-master.tif,,,95,,,text,,,,,,page 069,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153pz8,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153pz8-1-master.tif,,,96,,,text,,,,,,page 070,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q08,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q08-1-master.tif,,,97,,,text,,,,,,page 071,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q1s,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q1s-1-master.tif,,,98,,,text,,,,,,page 072,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q29,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q29-1-master.tif,,,99,,,text,,,,,,page 073,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q3t,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q3t-1-master.tif,,,100,,,text,,,,,,page 074,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q4b,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q4b-1-master.tif,,,101,,,text,,,,,,page 075,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q5v,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q5v-1-master.tif,,,102,,,text,,,,,,page 076,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q6c,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q6c-1-master.tif,,,103,,,text,,,,,,page 077,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q7w,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q7w-1-master.tif,,,104,,,text,,,,,,page 078,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q8d,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q8d-1-master.tif,,,105,,,text,,,,,,page 079,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153q9x,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153q9x-1-master.tif,,,106,,,text,,,,,,page 080,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qbf,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qbf-1-master.tif,,,107,,,text,,,,,,page 081,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qcz,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qcz-1-master.tif,,,108,,,text,,,,,,page 082,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qdg,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qdg-1-master.tif,,,109,,,text,,,,,,page 083,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qf0,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qf0-1-master.tif,,,110,,,text,,,,,,page 084,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qgh,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qgh-1-master.tif,,,111,,,text,,,,,,page 085,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qh1,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qh1-1-master.tif,,,112,,,text,,,,,,page 086,v,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qjj,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qjj-1-master.tif,,,113,,,text,,,,,,page 087,r,,,,,,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz00153qk2,ark:/21198/zz0009pfmm,2,Completed,ChildWork,picart/masters/21198-zz00153qk2-1-master.tif,,,114,,,text,,,,,,page 088,v,,,,,,,,,,,,,,,,,,,
