Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1hb0z5t,ark:/21198/z1156ckc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156ckc
ark:/21198/z1hb0z5t,ark:/21198/z1wd5w16,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd5w16
ark:/21198/z1hb0z5t,ark:/21198/z1rn549v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn549v
ark:/21198/z1hb0z5t,ark:/21198/z1mw4cmk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4cmk
ark:/21198/z1hb0z5t,ark:/21198/z1h43n0x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43n0x
ark:/21198/z1hb0z5t,ark:/21198/z1cg1kk5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1kk5
ark:/21198/z1hb0z5t,ark:/21198/z17q0tzs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0tzs
ark:/21198/z1hb0z5t,ark:/21198/z13z035z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z035z
ark:/21198/z1hb0z5t,ark:/21198/z1059bdj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059bdj
ark:/21198/z1hb0z5t,ark:/21198/z1vd8twd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd8twd
ark:/21198/z1hb0z5t,ark:/21198/z1qn837c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn837c
ark:/21198/z1hb0z5t,ark:/21198/z1kw7bj3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0117_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7bj3
