Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1g17sth,ark:/21198/z1612vsh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612vsh
ark:/21198/z1g17sth,ark:/21198/z128242k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz128242k
ark:/21198/z1g17sth,ark:/21198/z1xh1mp7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh1mp7
ark:/21198/z1g17sth,ark:/21198/z1st9k9s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9k9s
ark:/21198/z1g17sth,ark:/21198/z1p28tpq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28tpq
ark:/21198/z1g17sth,ark:/21198/z1j982zc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j982zc
ark:/21198/z1g17sth,ark:/21198/z1dj7b55,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7b55
ark:/21198/z1g17sth,ark:/21198/z18s6kcj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6kcj
ark:/21198/z1g17sth,ark:/21198/z1515tq1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515tq1
ark:/21198/z1g17sth,ark:/21198/z1185320,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185320
ark:/21198/z1g17sth,ark:/21198/z1wm38w8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm38w8
ark:/21198/z1g17sth,ark:/21198/z1rv2j89,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2j89
ark:/21198/z1g17sth,ark:/21198/z1n31sg0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31sg0
ark:/21198/z1g17sth,ark:/21198/z1hb11pr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb11pr
ark:/21198/z1g17sth,ark:/21198/z1ck08xk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0026_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck08xk
