Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1hb0z68,ark:/21198/z19g7hgn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g7hgn
ark:/21198/z1hb0z68,ark:/21198/z15q6rqg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6rqg
ark:/21198/z1hb0z68,ark:/21198/z11z6110,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6110
ark:/21198/z1hb0z68,ark:/21198/z1x65hk2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65hk2
ark:/21198/z1hb0z68,ark:/21198/z1sf4rvb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4rvb
ark:/21198/z1hb0z68,ark:/21198/z1np413z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np413z
ark:/21198/z1hb0z68,ark:/21198/z1j11zvc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j11zvc
ark:/21198/z1hb0z68,ark:/21198/z1d81730,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d81730
ark:/21198/z1hb0z68,ark:/21198/z18h0gc8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h0gc8
ark:/21198/z1hb0z68,ark:/21198/z14q9qmj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9qmj
ark:/21198/z1hb0z68,ark:/21198/z10z8zzq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8zzq
ark:/21198/z1hb0z68,ark:/21198/z1w68gfp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68gfp
ark:/21198/z1hb0z68,ark:/21198/z1rf7qqz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7qqz
ark:/21198/z1hb0z68,ark:/21198/z1ms5pfd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5pfd
ark:/21198/z1hb0z68,ark:/21198/z1h14xn3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h14xn3
ark:/21198/z1hb0z68,ark:/21198/z1c845xr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c845xr
ark:/21198/z1hb0z68,ark:/21198/z17h3f6f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3f6f
ark:/21198/z1hb0z68,ark:/21198/z13r2ph5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2ph5
ark:/21198/z1hb0z68,ark:/21198/z1001xsr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001xsr
ark:/21198/z1hb0z68,ark:/21198/z1v71f8d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71f8d
ark:/21198/z1hb0z68,ark:/21198/z1qj9czf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0021.tif,Page,Page 21,21,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj9czf
ark:/21198/z1hb0z68,ark:/21198/z1ks8n74,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0022.tif,Page,Page 22,22,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8n74
ark:/21198/z1hb0z68,ark:/21198/z1g17wft,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0023.tif,Page,Page 23,23,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17wft
ark:/21198/z1hb0z68,ark:/21198/z1b874rx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0004_0024.tif,Page,Page 24,24,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874rx
