Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1bg4g3g,ark:/21198/z1447hbv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447hbv
ark:/21198/z1bg4g3g,ark:/21198/z10c6rnk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6rnk
ark:/21198/z1bg4g3g,ark:/21198/z1vm685p,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm685p
ark:/21198/z1bg4g3g,ark:/21198/z1qv5hgd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5hgd
ark:/21198/z1bg4g3g,ark:/21198/z1m63g7m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63g7m
ark:/21198/z1bg4g3g,ark:/21198/z1gf2qgf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2qgf
ark:/21198/z1bg4g3g,ark:/21198/z1bp1zq8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1zq8
ark:/21198/z1bg4g3g,ark:/21198/z16x16zg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x16zg
ark:/21198/z1bg4g3g,ark:/21198/z1350g8x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350g8x
ark:/21198/z1bg4g3g,ark:/21198/z1zc9zt4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zc9zt4
ark:/21198/z1bg4g3g,ark:/21198/z1tm972r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm972r
ark:/21198/z1bg4g3g,ark:/21198/z1pz75rb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz75rb
ark:/21198/z1bg4g3g,ark:/21198/z1k66f1b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66f1b
ark:/21198/z1bg4g3g,ark:/21198/z1ff5p7q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5p7q
ark:/21198/z1bg4g3g,ark:/21198/z19p4xh0,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0137_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p4xh0
