Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1dn5z2j,ark:/21198/z1w39rrc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39rrc
ark:/21198/z1dn5z2j,ark:/21198/z1rb9100,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9100
ark:/21198/z1dn5z2j,ark:/21198/z1mk889q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk889q
ark:/21198/z1dn5z2j,ark:/21198/z1gt7hmf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7hmf
ark:/21198/z1dn5z2j,ark:/21198/z1c26rxg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26rxg
ark:/21198/z1dn5z2j,ark:/21198/z17d4qnx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4qnx
ark:/21198/z1dn5z2j,ark:/21198/z13n3zx6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n3zx6
ark:/21198/z1dn5z2j,ark:/21198/z1zw3gcd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3gcd
ark:/21198/z1dn5z2j,ark:/21198/z1v42qmj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42qmj
ark:/21198/z1dn5z2j,ark:/21198/z1qc1zx8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1zx8
ark:/21198/z1dn5z2j,ark:/21198/z1km1787,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0079_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1787
