Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbrn,Page,ethiopian/masters/21198-zz001hnbrn_1297127_master.tif,Ms. 37_8_10,,,12,Page 10,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbrn,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbs5,Page,ethiopian/masters/21198-zz001hnbs5_1297130_master.tif,Ms. 37_8_11,,,13,Page 11,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbs5,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbtp,Page,ethiopian/masters/21198-zz001hnbtp_1297133_master.tif,Ms. 37_8_12,,,14,Page 12,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbtp,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbv6,Page,ethiopian/masters/21198-zz001hnbv6_1297136_master.tif,Ms. 37_8_13,,,15,Page 13,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbv6,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbwq,Page,ethiopian/masters/21198-zz001hnbwq_1297139_master.tif,Ms. 37_8_14,,,16,Page 14,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbwq,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbx7,Page,ethiopian/masters/21198-zz001hnbx7_1297142_master.tif,Ms. 37_8_15,,,17,Page 15,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbx7,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnbzr,Page,ethiopian/masters/21198-zz001hnbzr_1297145_master.tif,Ms. 37_8_16,,,18,Page 16,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnbzr,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc0r,Page,ethiopian/masters/21198-zz001hnc0r_1297148_master.tif,Ms. 37_8_17,,,19,Page 17,,,pd,,gez,,ድርሳነ ራጉኤል|~|መልክአ ራጉኤል,Homily on St. Raguel|~|Image of Raguel,Homily on St. Raguel,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Homily and Image of Raguel ድርሳን ወ መልክአ ራጉኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc0r,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc18,Page,ethiopian/masters/21198-zz001hnc18_1297151_master.tif,Ms. 37_8_18,,,20,Page 18 [Blank],,,pd,,,,,,,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc18,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc2s,Page,ethiopian/masters/21198-zz001hnc2s_1297154_master.tif,Ms. 37_8_19,,,21,Page 19,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc2s,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc39,Page,ethiopian/masters/21198-zz001hnc39_1297157_master.tif,Ms. 37_8_20,,,22,Page 20,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc39,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc4t,Page,ethiopian/masters/21198-zz001hnc4t_1297160_master.tif,Ms. 37_8_21,,,23,Page 21,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc4t,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc5b,Page,ethiopian/masters/21198-zz001hnc5b_1297163_master.tif,Ms. 37_8_22,,,24,Page 22,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc5b,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc6v,Page,ethiopian/masters/21198-zz001hnc6v_1297166_master.tif,Ms. 37_8_23,,,25,Page 23,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc6v,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc7c,Page,ethiopian/masters/21198-zz001hnc7c_1297169_master.tif,Ms. 37_8_24,,,26,Page 24,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc7c,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc8w,Page,ethiopian/masters/21198-zz001hnc8w_1297172_master.tif,Ms. 37_8_25,,,27,Page 25,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc8w,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnc9d,Page,ethiopian/masters/21198-zz001hnc9d_1297175_master.tif,Ms. 37_8_26,,,28,Page 26,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnc9d,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncbx,Page,ethiopian/masters/21198-zz001hncbx_1297178_master.tif,Ms. 37_8_27,,,29,Page 27,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncbx,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnccf,Page,ethiopian/masters/21198-zz001hnccf_1297181_master.tif,Ms. 37_8_28,,,30,Page 28,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnccf,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncdz,Page,ethiopian/masters/21198-zz001hncdz_1297184_master.tif,Ms. 37_8_29,,,31,Page 29,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncdz,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncfg,Page,ethiopian/masters/21198-zz001hncfg_1297187_master.tif,Ms. 37_8_30,,,32,Page 30,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncfg,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncg0,Page,ethiopian/masters/21198-zz001hncg0_1297190_master.tif,Ms. 37_8_31,,,33,Page 31,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncg0,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnchh,Page,ethiopian/masters/21198-zz001hnchh_1297193_master.tif,Ms. 37_8_32,,,34,Page 32,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnchh,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncj1,Page,ethiopian/masters/21198-zz001hncj1_1297196_master.tif,Ms. 37_8_33,,,35,Page 33,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncj1,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnckj,Page,ethiopian/masters/21198-zz001hnckj_1297199_master.tif,Ms. 37_8_34,,,36,Page 34,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnckj,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncm2,Page,ethiopian/masters/21198-zz001hncm2_1297202_master.tif,Ms. 37_8_35,,,37,Page 35,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncm2,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncnk,Page,ethiopian/masters/21198-zz001hncnk_1297205_master.tif,Ms. 37_8_36,,,38,Page 36,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncnk,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncp3,Page,ethiopian/masters/21198-zz001hncp3_1297208_master.tif,Ms. 37_8_37,,,39,Page 37,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncp3,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncqm,Page,ethiopian/masters/21198-zz001hncqm_1297211_master.tif,Ms. 37_8_38,,,40,Page 38,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncqm,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncr4,Page,ethiopian/masters/21198-zz001hncr4_1297214_master.tif,Ms. 37_8_39,,,41,Page 39,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncr4,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncsn,Page,ethiopian/masters/21198-zz001hncsn_1297834_master.tif,Ms. 37_8_40,,,42,Page 40,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncsn,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnct5,Page,ethiopian/masters/21198-zz001hnct5_1297839_master.tif,Ms. 37_8_41,,,43,Page 41,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnct5,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncvp,Page,ethiopian/masters/21198-zz001hncvp_1297842_master.tif,Ms. 37_8_42,,,44,Page 42,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncvp,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncw6,Page,ethiopian/masters/21198-zz001hncw6_1297845_master.tif,Ms. 37_8_43,,,45,Page 43,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncw6,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncxq,Page,ethiopian/masters/21198-zz001hncxq_1297849_master.tif,Ms. 37_8_44,,,46,Page 44,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncxq,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hncz7,Page,ethiopian/masters/21198-zz001hncz7_1297853_master.tif,Ms. 37_8_45,,,47,Page 45,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hncz7,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnd07,Page,ethiopian/masters/21198-zz001hnd07_1297859_master.tif,Ms. 37_8_46,,,48,Page 46,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnd07,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnd1r,Page,ethiopian/masters/21198-zz001hnd1r_1297863_master.tif,Ms. 37_8_47,,,49,Page 47,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnd1r,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnd28,Page,ethiopian/masters/21198-zz001hnd28_1297867_master.tif,Ms. 37_8_48,,,50,Page 48,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnd28,
Ethiopic Manuscripts,ark:/21198/zz001hmcmm,ark:/21198/zz001hnd3s,Page,ethiopian/masters/21198-zz001hnd3s_1297870_master.tif,Ms. 37_8_49,,,51,Page 49,,,pd,,gez,,መልክአ ጊዮርጊስ,Image of George,Image of Saints,Ethiopia,19th c.,1800/1899,1 Page,118 mm x 88 mm,Vellum,,Image of George መልክአ ጊዮርጊስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hnd3s,
