Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84qm,Page,ethiopian/masters/21198-zz002b84qm_1994120_master.tif,170_337_0057,,,57,Page 54,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84qm,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84r4,Page,ethiopian/masters/21198-zz002b84r4_1994124_master.tif,170_337_0058,,,58,Page 55,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84r4,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84sn,Page,ethiopian/masters/21198-zz002b84sn_1994127_master.tif,170_337_0059,,,59,Page 56,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84sn,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84t5,Page,ethiopian/masters/21198-zz002b84t5_1994132_master.tif,170_337_0060,,,60,Page 57,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84t5,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84vp,Page,ethiopian/masters/21198-zz002b84vp_1994138_master.tif,170_337_0061,,,61,Page 58,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84vp,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84w6,Page,ethiopian/masters/21198-zz002b84w6_1994147_master.tif,170_337_0062,,,62,Page 59,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84w6,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84xq,Page,ethiopian/masters/21198-zz002b84xq_1994151_master.tif,170_337_0063,,,63,Page 60,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84xq,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b84z7,Page,ethiopian/masters/21198-zz002b84z7_1994158_master.tif,170_337_0064,,,64,Page 61,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b84z7,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b8507,Page,ethiopian/masters/21198-zz002b8507_1994172_master.tif,170_337_0065,,,65,Page 62,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8507,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b851r,Page,ethiopian/masters/21198-zz002b851r_1994181_master.tif,170_337_0066,,,66,Page 63,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b851r,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b8528,Page,ethiopian/masters/21198-zz002b8528_1994187_master.tif,170_337_0067,,,67,Page 64,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8528,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b853s,Page,ethiopian/masters/21198-zz002b853s_1994200_master.tif,170_337_0068,,,68,Page 65,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b853s,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b8549,Page,ethiopian/masters/21198-zz002b8549_1994208_master.tif,170_337_0069,,,69,Page 66,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b8549,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b855t,Page,ethiopian/masters/21198-zz002b855t_1994216_master.tif,170_337_0070,,,70,Page 67,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b855t,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b856b,Page,ethiopian/masters/21198-zz002b856b_1994221_master.tif,170_337_0071,,,71,Page 68,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b856b,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b857v,Page,ethiopian/masters/21198-zz002b857v_1994226_master.tif,170_337_0072,,,72,Page 69,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b857v,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b858c,Page,ethiopian/masters/21198-zz002b858c_1994232_master.tif,170_337_0073,,,73,Page 70,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b858c,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b859w,Page,ethiopian/masters/21198-zz002b859w_1994238_master.tif,170_337_0074,,,74,Page 71,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b859w,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85bd,Page,ethiopian/masters/21198-zz002b85bd_1994316_master.tif,170_337_0075,,,75,Page 72,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85bd,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85cx,Page,ethiopian/masters/21198-zz002b85cx_1994319_master.tif,170_337_0076,,,76,Page 73,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85cx,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85df,Page,ethiopian/masters/21198-zz002b85df_1994322_master.tif,170_337_0077,,,77,Page 74,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85df,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85fz,Page,ethiopian/masters/21198-zz002b85fz_1994325_master.tif,170_337_0078,,,78,Page 75,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85fz,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85gg,Page,ethiopian/masters/21198-zz002b85gg_1994328_master.tif,170_337_0079,,,79,Page 76,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85gg,
Ethiopic Manuscripts,ark:/21198/zz0028vz5q,ark:/21198/zz002b85h0,Page,ethiopian/masters/21198-zz002b85h0_1994331_master.tif,170_337_0080,,,80,Page 77,,,pd,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b85h0,
