Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn76,Page,ethiopian/masters/21198-zz001hbn76_1284275_master.tif,Ms. 24_1,,,1,Page 1,,,pd,,gez,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Scribbling.,"There is writing and a very crude pencil drawing which says ""this is the seal (of) Dejazmach Emru.""",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn76,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn8q,Page,ethiopian/masters/21198-zz001hbn8q_1284278_master.tif,Ms. 24_2,,,2,Page 2 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn8q,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbn97,Page,ethiopian/masters/21198-zz001hbn97_1284281_master.tif,Ms. 24_3,,,3,Page 3 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,"Someone tried to erase the writing that said ""this psalter is for Dejazmach Emru.""",,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbn97,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnbr,Page,ethiopian/masters/21198-zz001hbnbr_1284284_master.tif,Ms. 24_4,,,4,Page 4 [blank],,,pd,,,,,,,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnbr,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnc8,Page,ethiopian/masters/21198-zz001hbnc8_1284287_master.tif,Ms. 24_5,,,5,Page 5,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnc8,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnds,Page,ethiopian/masters/21198-zz001hbnds_1284290_master.tif,Ms. 24_6,,,6,Page 6,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnds,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnf9,Page,ethiopian/masters/21198-zz001hbnf9_1284293_master.tif,Ms. 24_7,,,7,Page 7,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnf9,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbngt,Page,ethiopian/masters/21198-zz001hbngt_1284296_master.tif,Ms. 24_8,,,8,Page 8,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbngt,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnhb,Page,ethiopian/masters/21198-zz001hbnhb_1284299_master.tif,Ms. 24_9,,,9,Page 9,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnhb,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnjv,Page,ethiopian/masters/21198-zz001hbnjv_1284302_master.tif,Ms. 24_10,,,10,Page 10,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnjv,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnkc,Page,ethiopian/masters/21198-zz001hbnkc_1284305_master.tif,Ms. 24_11,,,11,Page 11,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnkc,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnmw,Page,ethiopian/masters/21198-zz001hbnmw_1284308_master.tif,Ms. 24_12,,,12,Page 12,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnmw,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnnd,Page,ethiopian/masters/21198-zz001hbnnd_1284311_master.tif,Ms. 24_13,,,13,Page 13,,,pd,,gez,,መዝሙረ ዳዊት|~|Psalter,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnnd,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnpx,Page,ethiopian/masters/21198-zz001hbnpx_1284314_master.tif,Ms. 24_14,,,14,Page 14,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnpx,
Ethiopic Manuscripts,ark:/21198/zz001hbn55,ark:/21198/zz001hbnqf,Page,ethiopian/masters/21198-zz001hbnqf_1284318_master.tif,Ms. 24_15,,,15,Page 15,,,pd,,gez,,Psalter|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,18th c.,1700/1799,1 Page,160 mm x  120 mm,Vellum,,Psalms  (Dawit)ዳዊት ;ነዓ ኀቤየ ዳዊት ንጉሠ እስራኤል ;በዐለ መዝሙር ሠናይ ወጥዑመ ቃል ; ታለብወኒ ነገረ ወፍካሬ ኩሉ አምሳል ;ከመ እወድሳ ለማርያም ድንግል ;እንዘ እንዘ እጸርኅ አነ ወእብል .,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hbnqf,
