Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph04,Page,ethiopian/masters/21198-zz001hph04_1299201_master.tif,Ms. 40_8,,,12,Page 8,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph04,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph1n,Page,ethiopian/masters/21198-zz001hph1n_1299206_master.tif,Ms. 40_9,,,13,Page 9,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph1n,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph25,Page,ethiopian/masters/21198-zz001hph25_1299210_master.tif,Ms. 40_10,,,14,Page 10,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,First lines of this section:  ምዕራፍ ወአመ ሣልስት ዕለት ከብካብ ኮነ በቃና ዘገሊላ|~|Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph25,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph3p,Page,ethiopian/masters/21198-zz001hph3p_1299216_master.tif,Ms. 40_11,,,15,Page 11,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph3p,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph46,Page,ethiopian/masters/21198-zz001hph46_1299220_master.tif,Ms. 40_12,,,16,Page 12,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,First lines of this section:  ምዕራፍ ወአርገ እግዚእ ኢየሱስ ኢየሩሳሌም ወረከበ በምኩራብ|~|Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph46,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph5q,Page,ethiopian/masters/21198-zz001hph5q_1299226_master.tif,Ms. 40_13,,,17,Page 13,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ|~|First lines of this section:  ምዕራፍ  ወሀሎ ፩ ብእሲ ዘስሙ ኒቆዲሞስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph5q,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph67,Page,ethiopian/masters/21198-zz001hph67_1299231_master.tif,Ms. 40_14,,,18,Page 14,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph67,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph7r,Page,ethiopian/masters/21198-zz001hph7r_1299238_master.tif,Ms. 40_15,,,19,Page 15,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph7r,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph88,Page,ethiopian/masters/21198-zz001hph88_1299243_master.tif,Ms. 40_16,,,20,Page 16,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph88,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hph9s,Page,ethiopian/masters/21198-zz001hph9s_1299246_master.tif,Ms. 40_17,,,21,Page 17,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,First lines of this section:  ምዕራፍ ወሖረ እግዚእ ኢየሱስ ወአርዳኢሁ ውስተ ምድረ ይሁዳ|~|Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hph9s,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphb9,Page,ethiopian/masters/21198-zz001hphb9_1299250_master.tif,Ms. 40_18,,,22,Page 18,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphb9,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphct,Page,ethiopian/masters/21198-zz001hphct_1299256_master.tif,Ms. 40_19,,,23,Page 19,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,First lines of this section:  ምዕራፍ ወእንዘ ሀወ ይኅልፍ እንተ ሰማርያ|~|Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphct,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphdb,Page,ethiopian/masters/21198-zz001hphdb_1299265_master.tif,Ms. 40_20,,,24,Page 20,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphdb,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphfv,Page,ethiopian/masters/21198-zz001hphfv_1299273_master.tif,Ms. 40_21,,,25,Page 21,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphfv,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphgc,Page,ethiopian/masters/21198-zz001hphgc_1299276_master.tif,Ms. 40_22,,,26,Page 22,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphgc,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphhw,Page,ethiopian/masters/21198-zz001hphhw_1299285_master.tif,Ms. 40_23,,,27,Page 23,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphhw,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphjd,Page,ethiopian/masters/21198-zz001hphjd_1299294_master.tif,Ms. 40_24,,,28,Page 24,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphjd,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphkx,Page,ethiopian/masters/21198-zz001hphkx_1299297_master.tif,Ms. 40_25,,,29,Page 25,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ|~|First lines of this section:  ምዕራፍ ወቦአ ገሊላ ተቀበልዎ ኩሎሙ ገሊላውያን,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphkx,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphmf,Page,ethiopian/masters/21198-zz001hphmf_1299300_master.tif,Ms. 40_26,,,30,Page 26,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphmf,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphnz,Page,ethiopian/masters/21198-zz001hphnz_1299311_master.tif,Ms. 40_27,,,31,Page 27,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,First lines of this section:  ምዕራፍ ወእምድኅረዝ ኮነ በበዓሎሙ ለአይሁድ ዓርገ እግዚእ ኢየሱስ ኢየሩሳሌም|~|Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphnz,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphpg,Page,ethiopian/masters/21198-zz001hphpg_1299330_master.tif,Ms. 40_28,,,32,Page 28,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphpg,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphq0,Page,ethiopian/masters/21198-zz001hphq0_1299344_master.tif,Ms. 40_29,,,33,Page 29,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphq0,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphrh,Page,ethiopian/masters/21198-zz001hphrh_1299350_master.tif,Ms. 40_30,,,34,Page 30,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphrh,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphs1,Page,ethiopian/masters/21198-zz001hphs1_1299356_master.tif,Ms. 40_31,,,35,Page 31,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphs1,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphtj,Page,ethiopian/masters/21198-zz001hphtj_1299361_master.tif,Ms. 40_32,,,36,Page 32,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphtj,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphv2,Page,ethiopian/masters/21198-zz001hphv2_1299371_master.tif,Ms. 40_33,,,37,Page 33,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphv2,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphwk,Page,ethiopian/masters/21198-zz001hphwk_1299378_master.tif,Ms. 40_34,,,38,Page 34,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ|~|First lines of this section:  ምዕራፍ ወእምድኅረ ዝንቱ ሖረ እግዚእ ኢየሱስ ማዕዶተ ዮርዳኖስ ባሕረ ገሊላ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphwk,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphx3,Page,ethiopian/masters/21198-zz001hphx3_1299383_master.tif,Ms. 40_35,,,39,Page 35,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphx3,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hphzm,Page,ethiopian/masters/21198-zz001hphzm_1299396_master.tif,Ms. 40_36,,,40,Page 36,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hphzm,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj0m,Page,ethiopian/masters/21198-zz001hpj0m_1299407_master.tif,Ms. 40_37,,,41,Page 37,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj0m,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj14,Page,ethiopian/masters/21198-zz001hpj14_1299411_master.tif,Ms. 40_38,,,42,Page 38,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj14,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj2n,Page,ethiopian/masters/21198-zz001hpj2n_1299418_master.tif,Ms. 40_39,,,43,Page 39,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj2n,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj35,Page,ethiopian/masters/21198-zz001hpj35_1299428_master.tif,Ms. 40_40,,,44,Page 40,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj35,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj4p,Page,ethiopian/masters/21198-zz001hpj4p_1299437_master.tif,Ms. 40_41,,,45,Page 41,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj4p,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj56,Page,ethiopian/masters/21198-zz001hpj56_1299446_master.tif,Ms. 40_42,,,46,Page 42,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj56,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj6q,Page,ethiopian/masters/21198-zz001hpj6q_1299454_master.tif,Ms. 40_43,,,47,Page 43,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj6q,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj77,Page,ethiopian/masters/21198-zz001hpj77_1299457_master.tif,Ms. 40_44,,,48,Page 44,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj77,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj8r,Page,ethiopian/masters/21198-zz001hpj8r_1299463_master.tif,Ms. 40_45,,,49,Page 45,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj8r,
Ethiopic Manuscripts,ark:/21198/zz001hmcpn,ark:/21198/zz001hpj98,Page,ethiopian/masters/21198-zz001hpj98_1299466_master.tif,Ms. 40_46,,,50,Page 46,,,pd,,gez,,ወንጌል ዘዮሐንስ,Gospel of John,Gospel of John,Ethiopia,19th c.,1800/1899,1 Page,150 mm x 110 mm,Vellum,,Gospel of John ወንጌል ዘዮሐንስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hpj98,
