Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmd8x,Page,ethiopian/masters/21198-zz001hmd8x_1302506_master.tif,Ms. 28_11,,,11,Page 11,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmd8x,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmd9f,Page,ethiopian/masters/21198-zz001hmd9f_1302509_master.tif,Ms. 28_12,,,12,Page 12,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmd9f,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdbz,Page,ethiopian/masters/21198-zz001hmdbz_1302512_master.tif,Ms. 28_13,,,13,Page 13,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdbz,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdcg,Page,ethiopian/masters/21198-zz001hmdcg_1302515_master.tif,Ms. 28_14,,,14,Page 14,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdcg,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdd0,Page,ethiopian/masters/21198-zz001hmdd0_1302519_master.tif,Ms. 28_15,,,15,Page 15,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdd0,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdfh,Page,ethiopian/masters/21198-zz001hmdfh_1302524_master.tif,Ms. 28_16,,,16,Page 16,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdfh,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdg1,Page,ethiopian/masters/21198-zz001hmdg1_1302527_master.tif,Ms. 28_17,,,17,Page 17,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdg1,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdhj,Page,ethiopian/masters/21198-zz001hmdhj_1302530_master.tif,Ms. 28_18,,,18,Page 18,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdhj,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdj2,Page,ethiopian/masters/21198-zz001hmdj2_1302533_master.tif,Ms. 28_19,,,19,Page 19,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdj2,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdkk,Page,ethiopian/masters/21198-zz001hmdkk_1302536_master.tif,Ms. 28_20,,,20,Page 20,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdkk,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdm3,Page,ethiopian/masters/21198-zz001hmdm3_1302539_master.tif,Ms. 28_21,,,21,Page 21,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdm3,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdnm,Page,ethiopian/masters/21198-zz001hmdnm_1302542_master.tif,Ms. 28_22,,,22,Page 22,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdnm,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdp4,Page,ethiopian/masters/21198-zz001hmdp4_1302545_master.tif,Ms. 28_23,,,23,Page 23,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdp4,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdqn,Page,ethiopian/masters/21198-zz001hmdqn_1302548_master.tif,Ms. 28_24,,,24,Page 24,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdqn,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdr5,Page,ethiopian/masters/21198-zz001hmdr5_1302551_master.tif,Ms. 28_25,,,25,Page 25,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdr5,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdsp,Page,ethiopian/masters/21198-zz001hmdsp_1302554_master.tif,Ms. 28_26,,,26,Page 26,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdsp,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdt6,Page,ethiopian/masters/21198-zz001hmdt6_1302557_master.tif,Ms. 28_27,,,27,Page 27,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdt6,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdvq,Page,ethiopian/masters/21198-zz001hmdvq_1302560_master.tif,Ms. 28_28,,,28,Page 28,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdvq,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdw7,Page,ethiopian/masters/21198-zz001hmdw7_1302563_master.tif,Ms. 28_29,,,29,Page 29,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdw7,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdxr,Page,ethiopian/masters/21198-zz001hmdxr_1302566_master.tif,Ms. 28_30,,,30,Page 30,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdxr,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmdz8,Page,ethiopian/masters/21198-zz001hmdz8_1302569_master.tif,Ms. 28_31,,,31,Page 31,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmdz8,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf08,Page,ethiopian/masters/21198-zz001hmf08_1302572_master.tif,Ms. 28_32,,,32,Page 32,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf08,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf1s,Page,ethiopian/masters/21198-zz001hmf1s_1302575_master.tif,Ms. 28_33,,,33,Page 33,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf1s,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf29,Page,ethiopian/masters/21198-zz001hmf29_1302578_master.tif,Ms. 28_34,,,34,Page 34,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf29,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf3t,Page,ethiopian/masters/21198-zz001hmf3t_1302618_master.tif,Ms. 28_35,,,35,Page 35,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf3t,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf4b,Page,ethiopian/masters/21198-zz001hmf4b_1302621_master.tif,Ms. 28_36,,,36,Page 36,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf4b,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf5v,Page,ethiopian/masters/21198-zz001hmf5v_1302627_master.tif,Ms. 28_37,,,37,Page 37,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf5v,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf6c,Page,ethiopian/masters/21198-zz001hmf6c_1302632_master.tif,Ms. 28_38,,,38,Page 38,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf6c,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf7w,Page,ethiopian/masters/21198-zz001hmf7w_1302635_master.tif,Ms. 28_39,,,39,Page 39,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf7w,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf8d,Page,ethiopian/masters/21198-zz001hmf8d_1302638_master.tif,Ms. 28_40,,,40,Page 40,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf8d,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmf9x,Page,ethiopian/masters/21198-zz001hmf9x_1302641_master.tif,Ms. 28_41,,,41,Page 41,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmf9x,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfbf,Page,ethiopian/masters/21198-zz001hmfbf_1302644_master.tif,Ms. 28_42,,,42,Page 42,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfbf,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfcz,Page,ethiopian/masters/21198-zz001hmfcz_1302647_master.tif,Ms. 28_43,,,43,Page 43,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfcz,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfdg,Page,ethiopian/masters/21198-zz001hmfdg_1302650_master.tif,Ms. 28_44,,,44,Page 44,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfdg,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmff0,Page,ethiopian/masters/21198-zz001hmff0_1302653_master.tif,Ms. 28_45,,,45,Page 45,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmff0,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfgh,Page,ethiopian/masters/21198-zz001hmfgh_1302656_master.tif,Ms. 28_46,,,46,Page 46,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfgh,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfh1,Page,ethiopian/masters/21198-zz001hmfh1_1302659_master.tif,Ms. 28_47,,,47,Page 47,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfh1,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfjj,Page,ethiopian/masters/21198-zz001hmfjj_1302662_master.tif,Ms. 28_48,,,48,Page 48,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfjj,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfk2,Page,ethiopian/masters/21198-zz001hmfk2_1302665_master.tif,Ms. 28_49,,,49,Page 49,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfk2,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfmk,Page,ethiopian/masters/21198-zz001hmfmk_1302668_master.tif,Ms. 28_50,,,50,Page 50,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfmk,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfn3,Page,ethiopian/masters/21198-zz001hmfn3_1302671_master.tif,Ms. 28_51,,,51,Page 51,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfn3,
Ethiopic Manuscripts,ark:/21198/zz001hmch2,ark:/21198/zz001hmfpm,Page,ethiopian/masters/21198-zz001hmfpm_1302674_master.tif,Ms. 28_52,,,52,Page 52,,,pd,,gez,,Mazemura Dāwit|~|መዝሙረ ዳዊት,Psalter,Psalter,Ethiopia,Late 19th c.,1850/1899,1 Page,154 mm x 93 mm,Vellum,,Psalms መዝሙረ ዳዊት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hmfpm,
