Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kbn,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kbn_774722_master.tif,Ms. 48_11,11,Page 11,,,pd,,amh,,,Part of The Beauty of Creation,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Part of The Beauty of Creation (in Amharic)ሥነ ፍጥረት,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kbn
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kc5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kc5_774728_master.tif,Ms. 48_12,12,Page 12,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kc5
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kdp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kdp_774737_master.tif,Ms. 48_13,13,Page 13,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kdp
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kf6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kf6_774751_master.tif,Ms. 48_14,14,Page 14,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kf6
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kgq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kgq_774754_master.tif,Ms. 48_15,15,Page 15,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kgq
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kh7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kh7_774760_master.tif,Ms. 48_16,16,Page 16,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kh7
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kjr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kjr_774763_master.tif,Ms. 48_17,17,Page 17,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kjr
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kk8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kk8_774766_master.tif,Ms. 48_18,18,Page 18,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kk8
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kms,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kms_774769_master.tif,Ms. 48_19,19,Page 19,,,pd,,gez,,መልክአ ገብርኤል,Image of St. Gabriel,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Image of St. Gabriel መልክአ ገብርኤል,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kms
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kn9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kn9_774776_master.tif,Ms. 48_20,20,Page 20 [Blank],,,pd,,,,,,,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Blank page.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kn9
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kpt,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kpt_774787_master.tif,Ms. 48_21,21,Page 21,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kpt
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8kqb,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8kqb_774799_master.tif,Ms. 48_22,22,Page 22,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kqb
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8krv,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8krv_774806_master.tif,Ms. 48_23,23,Page 23,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower|~|Māleke,,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8krv
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8ksc,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8ksc_774834_master.tif,Ms. 48_24,24,Page 24,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8ksc
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sk5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sk5_774853_master.tif,Ms. 48_25,25,Page 25,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sk5
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8smp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8smp_774861_master.tif,Ms. 48_26,26,Page 26,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8smp
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sn6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sn6_774867_master.tif,Ms. 48_27,27,Page 27,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sn6
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8spq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8spq_774873_master.tif,Ms. 48_28,28,Page 28,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8spq
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sq7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sq7_774882_master.tif,Ms. 48_29,29,Page 29,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sq7
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8srr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8srr_774894_master.tif,Ms. 48_30,30,Page 30,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8srr
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8ss8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8ss8_774909_master.tif,Ms. 48_31,31,Page 31,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8ss8
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sts,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sts_774916_master.tif,Ms. 48_32,32,Page 32,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sts
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sv9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sv9_774924_master.tif,Ms. 48_33,33,Page 33,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sv9
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8swt,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8swt_774987_master.tif,Ms. 48_34,34,Page 34,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8swt
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8sxb,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8sxb_775202_master.tif,Ms. 48_35,35,Page 35,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sxb
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8szv,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8szv_775080_master.tif,Ms. 48_36,36,Page 36,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8szv
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t0v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t0v_775209_master.tif,Ms. 48_37,37,Page 37,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t0v
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t1c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t1c_775217_master.tif,Ms. 48_38,38,Page 38,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t1c
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t2w,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t2w_775225_master.tif,Ms. 48_39,39,Page 39,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t2w
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t3d,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t3d_775232_master.tif,Ms. 48_40,40,Page 40,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t3d
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t4x,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t4x_775238_master.tif,Ms. 48_41,41,Page 41,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t4x
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t5f,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t5f_775246_master.tif,Ms. 48_42,42,Page 42,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t5f
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t6z,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t6z_775260_master.tif,Ms. 48_43,43,Page 43,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,Ethiopia,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t6z
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t7g,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t7g_775263_master.tif,Ms. 48_44,44,Page 44,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t7g
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t80,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t80_775266_master.tif,Ms. 48_45,45,Page 45,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,,,,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t80
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8t9h,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8t9h_775269_master.tif,Ms. 48_46,46,Page 46,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8t9h
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8tb1,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8tb1_775275_master.tif,Ms. 48_47,47,Page 47,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8tb1
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8tcj,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8tcj_775284_master.tif,Ms. 48_48,48,Page 48,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8tcj
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8td2,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8td2_775293_master.tif,Ms. 48_49,49,Page 49,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8td2
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8xwr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8xwr_775305_master.tif,Ms. 48_50,50,Page 50,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8xwr
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8xx8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8xx8_775317_master.tif,Ms. 48_51,51,Page 51,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8xx8
Ethiopic Manuscripts,ark:/21198/zz001d61b1,ark:/21198/zz001d8xzs,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8xzs_775333_master.tif,Ms. 48_52,52,Page 52,,,pd,,gez,,ማኅሌተ ጽጌ,Canticle of the Flower,Māleke,Ethiopia,19th c.,1800/1899,1 Page,158 mm x 92 mm,Vellum,,Canticle of the Flower ማኅሌተ ጽጌ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8xzs
