Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001pz6h6,ark:/21198/zz001pz6mr,Page,ethiopian/masters/21198-zz001pz6mr_1870042_master.tif,Ms. 50_1,,,1,Image 1,text,,pd,,gez,,ጸሎተ ሱስንዮስ|~|መርበብተ ሰሎሞን,Prayer of Susneyos|~|Prayer of King Solomon for Catching of Demons,Magical prayers,Ethiopia,18th c.,1700/1799,1 image,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pz6mr,
Ethiopic Manuscripts,ark:/21198/zz001pz6h6,ark:/21198/zz001pz6jq,Page,ethiopian/masters/21198-zz001pz6jq_1870051_master.tif,Ms. 50_2,,,2,Image 2,text,,pd,,gez,,መርበብተ ሰሎሞን|~|ጸሎተ ሱስንዮስ,Prayer of Susneyos|~|Prayer of King Solomon for Catching of Demons,Magical prayers,Ethiopia,18th c.,1700/1799,1 image,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pz6jq,
Ethiopic Manuscripts,ark:/21198/zz001pz6h6,ark:/21198/zz001pz6k7,Page,ethiopian/masters/21198-zz001pz6k7_1870048_master.tif,Ms. 50_3,,,3,Image 3,text,,pd,,gez,,መርበብተ ሰሎሞን|~|ጸሎተ ሱስንዮስ,Prayer of King Solomon for Catching of Demons|~|Prayer of Susneyos,Magical prayers,Ethiopia,18th c.,1700/1799,1 image,,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001pz6k7,
