Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh3qq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh3qq_776116_master.tif,Ms. 58_11,11,Page 11,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh3qq
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh3vs,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh3vs_776132_master.tif,Ms. 58_12,12,Page 12,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh3vs
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh3w9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh3w9_776145_master.tif,Ms. 58_13,13,Page 13,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh3w9
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh3xt,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh3xt_776161_master.tif,Ms. 58_14,14,Page 14,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh3xt
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh41v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh41v_776191_master.tif,Ms. 58_15,15,Page 15,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh41v
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh45x,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh45x_776213_master.tif,Ms. 58_16,16,Page 16,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh45x
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh48g,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh48g_776229_master.tif,Ms. 58_17,17,Page 17,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh48g
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh4dj,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh4dj_776241_master.tif,Ms. 58_18,18,Page 18,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh4dj
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh4k4,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh4k4_776253_master.tif,Ms. 58_19,19,Page 19,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh4k4
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh4q6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh4q6_776259_master.tif,Ms. 58_20,20,Page 20,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh4q6
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh4ws,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh4ws_776266_master.tif,Ms. 58_21,21,Page 21,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh4ws
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh50t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh50t_776271_master.tif,Ms. 58_22,22,Page 22,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh50t
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh53c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh53c_776277_master.tif,Ms. 58_23,23,Page 23,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh53c
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001dh57f,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dh57f_776280_master.tif,Ms. 58_24,24,Page 24,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dh57f
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcm5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcm5_776286_master.tif,Ms. 58_25,25,Page 25,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcm5
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcnp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcnp_776292_master.tif,Ms. 58_26,26,Page 26,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcnp
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcp6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcp6_776296_master.tif,Ms. 58_27,27,Page 27,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcp6
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcqq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcqq_776301_master.tif,Ms. 58_28,28,Page 28,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcqq
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcr7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcr7_776307_master.tif,Ms. 58_29,29,Page 29,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcr7
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcsr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcsr_776313_master.tif,Ms. 58_30,30,Page 30,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcsr
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drct8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drct8_776319_master.tif,Ms. 58_31,31,Page 31,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drct8
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcvs,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcvs_776394_master.tif,Ms. 58_32,32,Page 32,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcvs
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcw9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcw9_776400_master.tif,Ms. 58_33,33,Page 33,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcw9
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drcxt,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drcxt_776427_master.tif,Ms. 58_34,34,Page 34,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drcxt
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drczb,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drczb_776436_master.tif,Ms. 58_35,35,Page 35,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drczb
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drd0b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drd0b_776439_master.tif,Ms. 58_36,36,Page 36,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drd0b
Ethiopic Manuscripts,ark:/21198/zz001d61cj,ark:/21198/zz001drd1v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001drd1v_776443_master.tif,Ms. 58_37,37,Page 37,,,pd,,gez,,ጸሎት፥ስዕለት፥ ወአስተብቊዖት,"Prayers, Petitions, and Supplications",Collection of Prayers,Ethiopia,19th c.,1800/1899,1 Page,180 mm x 170 mm,Vellum,,Prayer and supplication by St. Basil for Monday ዘሰኑይ ; በስመ አብ...ወወልድ ንወጥን በረድኤተ እግዚአብሔር ጽሒፈ ስእለት ወአስተብቊዖት እንተ ነበበ ባቲ ቅዱስ ባስልዮስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drd1v
