"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","viewingHint","Visibility","Delete in Title","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Name.other","Name.creator","Language","Subject.conceptTopic","Rights.permission","Subject.geographicPlace","Name.author","Name.cartographer","Name.repository","Name.subject","Title","Date.publication","Coverage.geographiccoordinates","Publisher.publisherName","Description.note","Publisher.placeOfOrigin","Format.extent","Coverage.geographic","Alt ID.oclc","Alt ID.callNo","Alt ID.catalogRecordNumber","Alt ID.OPAC","Coverage.geoscale","AltTitle","Alt ID.local","Publisher.edition","Date.creation","Date.normalized","Alt ID.lccn","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002c12zj/kr64gz83","ark:/21198/zz002c12zj","","","Page","Masters/Maps/Bruman-Maps/image/Drawer11_folder2/G4362_000_Upper_Cal_H2_670_Lawson_1849_c.tif","3","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c12zj%2Fkr64gz83",""
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002c12zj/s0969f9c","ark:/21198/zz002c12zj","","","Page","Masters/Maps/Bruman-Maps/image/Drawer11_folder2/G4362_000_Upper_Cal_H2_670_Lawson_1849_b.tif","2","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c12zj%2Fs0969f9c",""
"Bruman (Henry J.) Map Collection, UCLA Library","ark:/21198/zz002c12zj/zd57hb92","ark:/21198/zz002c12zj","","","Page","Masters/Maps/Bruman-Maps/image/Drawer11_folder2/G4362_000_Upper_Cal_H2_670_Lawson_1849_a.tif","1","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c12zj%2Fzd57hb92",""
