Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz002b55m6,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_000a.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front flyleaf (recto),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55nq,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_000b.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front flyleaf (verso),,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55p7,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_001r.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55qr,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_001v.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 1v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55r8,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_002r.tif,5,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55ss,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_002v.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 2v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55t9,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_003r.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55vt,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_003v.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 3v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55wb,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_004r.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55xv,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_004v.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 4v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b55zc,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_005r.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b560c,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_005v.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 5v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b561w,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_006r.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b562d,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_006v.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 6v,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b563x,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_007r.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7r,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002b564f,ark:/21198/zz002b3k2t,5,Imported,ChildWork,stgall/masters/zbz-C0078/zbz-C0078_007v.tif,16,,,,,,text,pd,,manuscripts (document genre),,,,,,,f. 7v,,,,,,,,,,,
