"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","viewingHint","Text direction","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","Subject","Type.genre","Language","Name.editor","Name.engraver","Title","Relation.rectoVerso","Relation.PageNumber","Description.note","Source","Relation.isPartOf","Alt ID.local","Date.normalized","Publisher.publisherName","Format.extent","Publisher.placeOfOrigin","Date.publication","Format.dimensions","Description.tableOfContents","Alt ID.oclc","AltTitle.uniform","AltTitle.inscribed","Relation.hasPart","Name.printer","Name.illustrator","Rights.copyrightStatus","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Picart (Bernard) Collection","ark:/21198/zz000n90gg","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90gg-1-master.tif","","","1","","","text","","","","","","cover","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90gg",""
"Picart (Bernard) Collection","ark:/21198/zz000n90h0","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90h0-1-master.tif","","","2","","","text","","","","","","inside front cover","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90h0",""
"Picart (Bernard) Collection","ark:/21198/zz000n90jh","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90jh-1-master.tif","","","3","","","text","","","","","","blank Page 01","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90jh",""
"Picart (Bernard) Collection","ark:/21198/zz000n90k1","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90k1-1-master.tif","","","4","","","text","","","","","","blank Page 02","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90k1",""
"Picart (Bernard) Collection","ark:/21198/zz000n90mj","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90mj-1-master.tif","","","5","","","text","","","","","","blank Page 03","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90mj",""
"Picart (Bernard) Collection","ark:/21198/zz000n90n2","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90n2-1-master.tif","","","6","","","text","","","","","","blank Page 04","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90n2",""
"Picart (Bernard) Collection","ark:/21198/zz000n90pk","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90pk-1-master.tif","","","7","","","text","","","","","","half-title Page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90pk",""
"Picart (Bernard) Collection","ark:/21198/zz000n90q3","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90q3-1-master.tif","","","8","","","text","","","","","","half-title Page verso","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90q3",""
"Picart (Bernard) Collection","ark:/21198/zz000n90rm","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90rm-1-master.tif","","","9","","","still image","","","","","","frontispiece","r","","TABLEAU DES PRINCIPALES RELIGIONS DU MONDEEn premier lieu on voit la RÉLIGION CHRÉTIENNE au pied d'un grand Arbre presentant la BIBLE ouverte, qu'un Moine Franscisquain s'eforce de fermer d'une main, en montrant de l'autre le Livre où est ecrit CONCILES et TRADITIONS (1) sur lequel L'EGLISE ROMAINE est appuijée, E elle est representée la Tiare en tête (2) tenant d'une main le ST. SACREMENT, et de l'autre un Rameau d'Olivier (3) Simbole de Paix, quelle semble presenter à toutes les autres Réligions qui voudrons entrer dans son sein. L'EMPIRE ROMAIN, sur les débris duquel elle s'est élevée, paroit abatu sous ses pieds, tenant encore le Globe marqué de l'Autorité Imperiale, que la Supe[c]rtition lui enleve pour en revêtire le PONTIFE ROMAIN. a sa suite on voit les Macération et les Austerité. Un peu plus haut un Jesuite presente la BULLE UNIGÉNITUS à un Evêque, qui par son action semble la refuser. le Cardinal qui est à côté de lui paroit en balance s'il acceptera! entre ces deux dernier paroit l'Evêque de Sebaste. Un Rabin rénversé tenant le PENTATEUQUE est foulé au pieds par l'Eglise Romaine, le Patriache des Grecs qui est devant elle, semble reconnoitre son autorité. (4) Derriere eûx on voit des Evêque[s], et des Moines de tous Ordres, entre lesquels on distingue un Dominiquain tenant l'Etendart de l'Inquisition. La RÉ=FORMATION, montrant d'une main la BIBLE, tenant de l'autre un Serpette et embrassant l'Arbre (5) dont elle a émondé les Branches inutiles, a autour d'elle tous les Réformateurs. (6) Au bas sur le devan[t] du Tableau ALI Successeur de MAHOMET explique L'ALCORAN aux divers Peuples qui ont embrassé la Réligion Mahométane. (7) A droite le lointain represente les Pagottes et les Dieux des Indes Orientales, et a gauche ceux des Indes Occidentales. Dans le plus profond éloignemênt on voit quelques Idoles des Lapons, &c.1 L'Eglise Romaine veut qu'on s'y raporte entierement en matiere de foi2 L'Eglise Romaine est placé sur des éminances par raport aux 7. montagnes sur laquelle la Ville de Rome est batie. dans le Souterain desdittes montagnes on voit le Purgatoire.3 Une petite Coul[eu]vre qu'on voit Serpenter dans le Rameau, et la chaine qui'y pend font con-noitre que sa douceur apparente cache toujours quelque venin et que l'esclavage est tout ce qu'on en doit attendre.4 Son masque cache un souris malin, qui fait voir qu'il n'ia que l'interest qui l'engage a cet hommage forcé.5. L'Arbre represente la Réligion Chrétienne, dont la Reformation à retranché les Ceremo-nies et les abus figurées par les branches mortes6. Savoir Luther, Calvin, Melaneton, Jean Uus, Zwing, le Pierre Martir, et Martin Bucer, A droite de la Réligion chrétienne on voit Henri VIII et a sa gauche Kramer Auteurs de la Réformation d'Angleterre derriere Calvin, Arminius, et plus bas un Quaacker son Cha-peau sur la teste a côté Menno Simons bâtisant un Adulte, c'est le chef des Ménnonites qu'on nomme par abus Anabatistes.Savoir Turcs, Algeriens, Mores, Tartares, Arabes, Persans. Le Persans tien une table sur laqulle sont les Articles fondamenteaux de la Réligion Mahométane. on voit derrier lui le Chameau qu'ils Sacrifient tous les Ans.Voyez chardin du Sacrifce du Chameau.B. Picart inventit et fecit 1727","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90rm",""
"Picart (Bernard) Collection","ark:/21198/zz000n90s4","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90s4-1-master.tif","","","10","","","text","","","","","","frontispiece verso","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90s4",""
"Picart (Bernard) Collection","ark:/21198/zz000n90tn","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90tn-1-master.tif","","","11","","","text|~|still image","","","","","","title Page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90tn",""
"Picart (Bernard) Collection","ark:/21198/zz000n90v5","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90v5-1-master.tif","","","12","","","text","","","","","","title Page verso","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90v5",""
"Picart (Bernard) Collection","ark:/21198/zz000n90wp","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90wp-1-master.tif","","","13","","","text","","","","","","preface 01","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90wp",""
"Picart (Bernard) Collection","ark:/21198/zz000n90x6","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90x6-1-master.tif","","","14","","","text","","","","","","preface 02","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90x6",""
"Picart (Bernard) Collection","ark:/21198/zz000n90zq","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n90zq-1-master.tif","","","15","","","text","","","","","","preface 03","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n90zq",""
"Picart (Bernard) Collection","ark:/21198/zz000n910q","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n910q-1-master.tif","","","16","","","text","","","","","","preface 04","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n910q",""
"Picart (Bernard) Collection","ark:/21198/zz000n9117","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9117-1-master.tif","","","17","","","text","","","","","","preface 05","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9117",""
"Picart (Bernard) Collection","ark:/21198/zz000n912r","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n912r-1-master.tif","","","18","","","text","","","","","","preface 06","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n912r",""
"Picart (Bernard) Collection","ark:/21198/zz000n9138","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9138-1-master.tif","","","19","","","text","","","","","","Page i","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9138",""
"Picart (Bernard) Collection","ark:/21198/zz000n914s","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n914s-1-master.tif","","","20","","","text","","","","","","Page ii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n914s",""
"Picart (Bernard) Collection","ark:/21198/zz000n9159","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9159-1-master.tif","","","21","","","text|~|still image","","","","","","Page iii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9159",""
"Picart (Bernard) Collection","ark:/21198/zz000n916t","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n916t-1-master.tif","","","22","","","text","","","","","","Page iv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n916t",""
"Picart (Bernard) Collection","ark:/21198/zz000n917b","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n917b-1-master.tif","","","23","","","text","","","","","","Page v","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n917b",""
"Picart (Bernard) Collection","ark:/21198/zz000n918v","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n918v-1-master.tif","","","24","","","text","","","","","","Page vi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n918v",""
"Picart (Bernard) Collection","ark:/21198/zz000n919c","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n919c-1-master.tif","","","25","","","text","","","","","","Page vii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n919c",""
"Picart (Bernard) Collection","ark:/21198/zz000n91bw","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n91bw-1-master.tif","","","26","","","text","","","","","","Page viii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n91bw",""
"Picart (Bernard) Collection","ark:/21198/zz000n91cd","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n91cd-1-master.tif","","","27","","","text","","","","","","Page ix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n91cd",""
"Picart (Bernard) Collection","ark:/21198/zz000n91dx","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n91dx-1-master.tif","","","28","","","text","","","","","","Page x","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n91dx",""
"Picart (Bernard) Collection","ark:/21198/zz000n91ff","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n91ff-1-master.tif","","","29","","","text","","","","","","Page xi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n91ff",""
"Picart (Bernard) Collection","ark:/21198/zz000n91gz","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n91gz-1-master.tif","","","30","","","text","","","","","","Page xii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n91gz",""
"Picart (Bernard) Collection","ark:/21198/zz000n9269","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9269-1-master.tif","","","31","","","text","","","","","","Page xiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9269",""
"Picart (Bernard) Collection","ark:/21198/zz000n927t","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n927t-1-master.tif","","","32","","","text","","","","","","Page xiv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n927t",""
"Picart (Bernard) Collection","ark:/21198/zz000n928b","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n928b-1-master.tif","","","33","","","text","","","","","","Page xv","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n928b",""
"Picart (Bernard) Collection","ark:/21198/zz000n929v","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n929v-1-master.tif","","","34","","","text","","","","","","Page xvi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n929v",""
"Picart (Bernard) Collection","ark:/21198/zz000n92bc","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92bc-1-master.tif","","","35","","","text","","","","","","Page xvii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92bc",""
"Picart (Bernard) Collection","ark:/21198/zz000n92cw","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92cw-1-master.tif","","","36","","","text","","","","","","Page xviii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92cw",""
"Picart (Bernard) Collection","ark:/21198/zz000n92dd","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92dd-1-master.tif","","","37","","","text","","","","","","Page xix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92dd",""
"Picart (Bernard) Collection","ark:/21198/zz000n92fx","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92fx-1-master.tif","","","38","","","text","","","","","","Page xx","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92fx",""
"Picart (Bernard) Collection","ark:/21198/zz000n92gf","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92gf-1-master.tif","","","39","","","text","","","","","","Page xxi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92gf",""
"Picart (Bernard) Collection","ark:/21198/zz000n92hz","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92hz-1-master.tif","","","40","","","text","","","","","","Page xxii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92hz",""
"Picart (Bernard) Collection","ark:/21198/zz000n92jg","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92jg-1-master.tif","","","41","","","text","","","","","","Page xxiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92jg",""
"Picart (Bernard) Collection","ark:/21198/zz000n92k0","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92k0-1-master.tif","","","42","","","text","","","","","","Page xxiv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92k0",""
"Picart (Bernard) Collection","ark:/21198/zz000n92mh","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92mh-1-master.tif","","","43","","","text|~|still image","","","","","","Page xxv","r","","(a) Lorsque l'Iman prononce le nom de Mahomet, les Turcs penchent la tête sur les genoux, pour temoigner le respect qu'ils ont pour l'instituteur de leur Religion.","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92mh",""
"Picart (Bernard) Collection","ark:/21198/zz000n92n1","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92n1-1-master.tif","","","44","","","text","","","","","","Page xxvi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92n1",""
"Picart (Bernard) Collection","ark:/21198/zz000n92pj","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92pj-1-master.tif","","","45","","","text","","","","","","Page xxvii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92pj",""
"Picart (Bernard) Collection","ark:/21198/zz000n92q2","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92q2-1-master.tif","","","46","","","text","","","","","","Page xxviii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92q2",""
"Picart (Bernard) Collection","ark:/21198/zz000n92rk","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92rk-1-master.tif","","","47","","","text","","","","","","Page xxix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92rk",""
"Picart (Bernard) Collection","ark:/21198/zz000n92s3","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92s3-1-master.tif","","","48","","","text","","","","","","Page xxx","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92s3",""
"Picart (Bernard) Collection","ark:/21198/zz000n92tm","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92tm-1-master.tif","","","49","","","text","","","","","","Page xxxi","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92tm",""
"Picart (Bernard) Collection","ark:/21198/zz000n92v4","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92v4-1-master.tif","","","50","","","text","","","","","","Page xxxii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92v4",""
"Picart (Bernard) Collection","ark:/21198/zz000n92wn","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92wn-1-master.tif","","","51","","","text","","","","","","Page xxxiii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92wn",""
"Picart (Bernard) Collection","ark:/21198/zz000n92x5","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92x5-1-master.tif","","","52","","","text","","","","","","Page xxxiv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92x5",""
"Picart (Bernard) Collection","ark:/21198/zz000n92zp","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n92zp-1-master.tif","","","53","","","text","","","","","","Page xxxv","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n92zp",""
"Picart (Bernard) Collection","ark:/21198/zz000n930p","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n930p-1-master.tif","","","54","","","text","","","","","","Page xxxvi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n930p",""
"Picart (Bernard) Collection","ark:/21198/zz000n9316","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9316-1-master.tif","","","55","","","text","","","","","","Page xxxvii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9316",""
"Picart (Bernard) Collection","ark:/21198/zz000n932q","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n932q-1-master.tif","","","56","","","text|~|still image","","","","","","Page xxxviii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n932q",""
"Picart (Bernard) Collection","ark:/21198/zz000n9337","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9337-1-master.tif","","","57","","","text|~|still image","","","","","","Page xxxix","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9337",""
"Picart (Bernard) Collection","ark:/21198/zz000n934r","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n934r-1-master.tif","","","58","","","text","","","","","","Page xl","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n934r",""
"Picart (Bernard) Collection","ark:/21198/zz000n9358","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9358-1-master.tif","","","59","","","still image","","","","","","Diss. sur le Culte Religieux.","r","","Diss. sur le Culte Religieux.","Page xla","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9358",""
"Picart (Bernard) Collection","ark:/21198/zz000n936s","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n936s-1-master.tif","","","60","","","text","","","","","","Page xlb","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n936s",""
"Picart (Bernard) Collection","ark:/21198/zz000n9379","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n9379-1-master.tif","","","61","","","text","","","","","","Page xli","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n9379",""
"Picart (Bernard) Collection","ark:/21198/zz000n938t","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n938t-1-master.tif","","","62","","","text|~|still image","","","","","","Page xlii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n938t",""
"Picart (Bernard) Collection","ark:/21198/zz000n939b","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n939b-1-master.tif","","","63","","","text","","","","","","section-title Page","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n939b",""
"Picart (Bernard) Collection","ark:/21198/zz000n93bv","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93bv-1-master.tif","","","64","","","text","","","","","","section-title Page verso","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93bv",""
"Picart (Bernard) Collection","ark:/21198/zz000n93cc","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93cc-1-master.tif","","","65","","","text|~|still image","","","","","","preface i","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93cc",""
"Picart (Bernard) Collection","ark:/21198/zz000n93dw","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93dw-1-master.tif","","","66","","","text","","","","","","preface ii","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93dw",""
"Picart (Bernard) Collection","ark:/21198/zz000n93fd","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93fd-1-master.tif","","","67","","","text","","","","","","preface iii","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93fd",""
"Picart (Bernard) Collection","ark:/21198/zz000n93gx","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93gx-1-master.tif","","","68","","","text","","","","","","preface iv","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93gx",""
"Picart (Bernard) Collection","ark:/21198/zz000n93hf","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93hf-1-master.tif","","","69","","","text","","","","","","preface v","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93hf",""
"Picart (Bernard) Collection","ark:/21198/zz000n93jz","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n93jz-1-master.tif","","","70","","","text","","","","","","preface vi","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n93jz",""
"Picart (Bernard) Collection","ark:/21198/zz000n949t","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n949t-1-master.tif","","","71","","","text|~|still image","","","","","","Page 001","r","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n949t",""
"Picart (Bernard) Collection","ark:/21198/zz000n94bb","ark:/21198/zz0009pff1","2","Completed","Page","picart/masters/21198-zz000n94bb-1-master.tif","","","72","","","text","","","","","","Page 002","v","","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000n94bb",""
