"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","JSON","Metadata Only","Conceptual Work","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000wrck2","ark:/21198/zz000wrmkf","7","Completed","Work","","","","","paged","right-to-left","","","pd","Astronomy","manuscripts (document genre)","University of California, Los Angeles. $b Library Special Collections","Shūshtarī, Ḥasan","","","","","","","","","","","1447","Nujūm","","Caro Minasian Collection of Persian and Arabic Manuscripts, box 170,1447","n.d.","21.5 x 15.6 x 0.9","","First two folios are illuminated. Work contains tables bordered in gold, red and green ink. Using the astronomical tables (zīj) of Muḥammad Shāh, Shūshtarī predicts a lunar eclipse on Thursday the 14th of Muḥarram 1277 A.H.(August 2nd 1860 A.D.). In the year 1860 A.D. a total eclipse of the sun was observed on July 18th and a lunar eclipse was observed on February 7th.","","Muḥammad Taqī Dānish-pazhūh, Fihrist-i Nushahhā-yi khaṭṭī, daftar 11 & 12 (Ṭihrān: Intishārāt-i Dānishgāh-i Ṭihrān, 1039 AH), p. 53.","نجوم","","rtl","","","","","","","","","","","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000wrck2"", ""Parent ARK"": ""ark:/21198/zz000wrmkf"", ""Item Status ID"": ""7"", ""Item Status"": ""Completed"", ""Object Type"": ""Work"", ""File Name"": """", ""Item Sequence"": ""1450"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": ""paged"", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": ""Astronomy"", ""Type.genre"": ""manuscripts (document genre)"", ""Name.repository"": ""University of California, Los Angeles. $b Library Special Collections"", ""Name.author"": ""Shu016bshtaru012b, Hu0323asan"", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""1447"", ""Title"": ""Nuju016bm"", ""Relation.rectoVerso"": """", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 170,1447"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""21.5 x 15.6 x 0.9"", ""Alternate Title.other"": """", ""Description.abstract"": ""First two folios are illuminated. Work contains tables bordered in gold, red and green ink. Using the astronomical tables (zu012bj) of Muhu0323ammad Shu0101h, Shu016bshtaru012b predicts a lunar eclipse on Thursday the 14th of Muhu0323arram 1277 A.H.(August 2nd 1860 A.D.). In the year 1860 A.D. a total eclipse of the sun was observed on July 18th and a lunar eclipse was observed on February 7th."", ""Description.microfilm"": """", ""Description.citation"": ""Muu1e25ammad Taqu012b Du0101nish-pazhu016bh, Fihrist-i Nushahhu0101-yi khau1e6du1e6du012b, daftar 11 & 12 (u1e6cihru0101n: Intishu0101ru0101t-i Du0101nishgu0101h-i u1e6cihru0101n, 1039 AH), p. 53."", ""Alternate Title.scriptArab"": ""u0646u062cu0648u0645"", ""Description.physical"": """", ""Relation.textDirection"": ""rtl"", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": """", ""masterImageName"": """"}']","No","","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000wrck2/manifest"
