Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,IIIF Access URL,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Subject.topic,Author,Name.subject,Name.annotator,Name.repository,Name.scribe,Title,Relation.rectoVerso,Relation.pageNumber,Relation.textDirection,Relation.isVersionOf,AltIdentifier.local,Description.contents,Date.creation,Format.dimensions,Format.extent,Description.note,Summary
St Gall Manuscripts,ark:/21198/zz00296k7b,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_FC.tif,1,,,,,,text,pd,,manuscripts (document genre),,,,,,,Front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00296k8v,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_FS.tif,2,,,,,,text,pd,,manuscripts (document genre),,,,,,,Inside front cover,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002967wb,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_001a.tif,3,,,,,,text,pd,,manuscripts (document genre),,,,,,,Unnumbered recto of first leaf,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002967vt,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_001.tif,4,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 1,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002967xv,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_002.tif,6,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 2,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002967zc,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_003.tif,7,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 3,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029680c,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_004.tif,8,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 4,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029681w,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_005.tif,9,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 5,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029682d,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_006.tif,10,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 6,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029683x,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_007.tif,11,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 7,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029684f,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_008.tif,12,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 8,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029685z,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_009.tif,13,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 9,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029686g,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_010.tif,14,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 10,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00296870,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_011.tif,15,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 11,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz0029688h,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_012.tif,16,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 12,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz00296891,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_013.tif,17,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 13,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002968bj,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_014.tif,18,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 14,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002968c2,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_015.tif,19,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 15,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002968dk,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_016.tif,20,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 16,,,,,,,,,,,
St Gall Manuscripts,ark:/21198/zz002968f3,ark:/21198/zz002965xw,2,Completed,Page,StGall/masters/csg-0279/StPaulLavanttal_Hs03-01_017.tif,21,,,,,,text,pd,,manuscripts (document genre),,,,,,,p. 17,,,,,,,,,,,
