"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Finding Aid URL","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017pxfb","ark:/21198/zz0017pxdt","2","Completed","Page","bunche/masters/21198-zz0017pxfb_719435_master.tif","1","","","text","","","","","letters (correspondence)","United Nations","Allegiance--United States","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations. Bureau of Personnel.","","","United Nations. Bureau of Personnel.","","","","","","","University of California, Los Angeles. $b Library Special Collections","","","eng","clusc_1_1_00018801a|~|uclamss_2051_b179_f4_2","28 x 22 cm.","1954-07-01","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1954 July 1, New York, N.Y. to Dr. Ralph J. Bunche","July 1, 1954","1 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017pxfb",""
