"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Finding Aid URL","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017m2z4","ark:/21198/zz0017m2xm","2","Completed","Page","bunche/masters/21198-zz0017m2z4_508387_master.tif","1","","","text","","","","","letters (correspondence)","Regents of the University of California, UCLA Library.","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Harvard University|~|Rieber, Charles H. (Charles Henry), 1866-1948","","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b126_f19_3-1|~|clusc_1_1_00018020a","28 x 22 cm.","1927-10-26","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1927 October 26, Cambridge, Mass. to Dean C. H. Rieber, University of California, Los Angeles; page 1","October 26, 1927","1 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m2z4",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017m304","ark:/21198/zz0017m2xm","2","Completed","Page","bunche/masters/21198-zz0017m304_508393_master.tif","2","","","text","","","","","letters (correspondence)","Regents of the University of California, UCLA Library.","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|Harvard University|~|Rieber, Charles H. (Charles Henry), 1866-1948","","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b126_f19_3-2|~|clusc_1_1_00018021a","28 x 22 cm.","1927-10-26","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1927 October 26, Cambridge, Mass. to Dean C. H. Rieber, University of California, Los Angeles; page 2","October 26, 1927","1 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m304",""
