"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Finding Aid URL","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017n32m","ark:/21198/zz0017n313","2","Completed","Page","bunche/masters/21198-zz0017n32m_719312_master.tif","1","","","text","","","","","clippings","unknown","Race discrimination--United States|~|United States--Race Relations","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|West Side Tennis Club (Forest Hills, N.Y.)","Anonymous","","","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","clusc_1_1_00017975a|~|uclamss_2051_b124_f2_1","28 x 22 cm.","1959-07-20","Digitization took place as part of the California Cultures Project.|~|Newsweek National Affairs column on the incident of race discrimination by the West Side Tennis Club against Ralph Bunche, Jr., son of UN diplomat and Nobel Peace Prize winner Ralph J. Bunche. Article includes an AP photo of Ralph Bunche, Jr. with the caption: ""...as Ralph Bunche Jr. found out"".","http://calcultures.cdlib.org","Segregation : West Side Story","July 20, 1959","1 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n32m",""
