"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Finding Aid URL","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017kfvf","ark:/21198/zz0017kftx","2","Completed","Page","bunche/masters/21198-zz0017kfvf_507080_master.tif","1","","","text","","","","","memorandums","Regents of the University of California, UCLA Library.","African Americans--Social conditions|~|Race discrimination--United States|~|Segregation in transportation--United States","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b101_f6_1-1|~|clusc_1_1_00017902a","28 x 22 cm.","1947-03-12","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Memorandum to Dr. Victor Hoo regarding discriminatory action (""Jim Crow"") aboard the Pennsylvania-Southern Railroad train en route to Atlanta, Georgia from New York City; page 1","March 12, 1947","2 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kfvf",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017kg1h","ark:/21198/zz0017kftx","2","Completed","Page","bunche/masters/21198-zz0017kg1h_506998_master.tif","2","","","text","","","","","memorandums","Regents of the University of California, UCLA Library.","African Americans--Social conditions|~|Race discrimination--United States|~|Segregation in transportation--United States","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971|~|United Nations","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","clusc_1_1_00017903a|~|uclamss_2051_b101_f6_1-2","28 x 22 cm.","1947-03-12","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Memorandum to Dr. Victor Hoo regarding discriminatory action (""Jim Crow"") aboard the Pennsylvania-Southern Railroad train en route to Atlanta, Georgia from New York City; page 2","March 12, 1947","2 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017kg1h",""
