"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Type.genre","Rights.copyrightStatus","Subject","Name.subject","Author","Name.creator","Name.correspondent","Name.interviewee","Name.compiler","Coverage.geographic","Name.sponsor","Rights.servicesContact","Rights.rightsHolderName","Name.repository","Name.photographer","Name.interviewer","Language","Alt ID.local","Format.dimensions","Date.normalized","Description.note","Relation.isPartOf","Title","Date.creation","Format.extent","Description.caption","Alt ID.issueNo","Description.contents","AltTitle.uniform","Description.latitude","Description.longitude","Alt ID.oclc","Finding Aid URL","Description.abstract","Opac url","AltTitle.other","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017m9mb","ark:/21198/zz0017m9kt","2","Completed","Page","bunche/masters/21198-zz0017m9mb_713558_master.tif","1","","","text","","","","","letters (correspondence)","unknown","Success|~|African American men","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","Butler, Marcellus W.","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b126_f36_8-1|~|clusc_1_1_00018039a","27 x 21 cm.","1960-03-09","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 1","March 9, 1960","3 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9mb",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017m9nv","ark:/21198/zz0017m9kt","2","Completed","Page","bunche/masters/21198-zz0017m9nv_713588_master.tif","2","","","text","","","","","letters (correspondence)","unknown","Success|~|African American men","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","Butler, Marcellus W.","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b126_f36_8-2|~|clusc_1_1_00018040a","27 x 21 cm.","1960-03-09","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 2","March 9, 1960","3 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9nv",""
"Bunche (Ralph J.) Papers.  Collection 2051","ark:/21198/zz0017m9pc","ark:/21198/zz0017m9kt","2","Completed","Page","bunche/masters/21198-zz0017m9pc_713595_master.tif","3","","","text","","","","","letters (correspondence)","unknown","Success|~|African American men","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","","","Butler, Marcellus W.","","","","","","","University of California, Los Angeles. Library. Department of Special Collections","","","eng","uclamss_2051_b126_f36_8-3|~|clusc_1_1_00018041a","27 x 21 cm.","1960-03-09","Digitization took place as part of the California Cultures Project.","http://calcultures.cdlib.org","Letter, 1960 March 9, Washington D.C., to Ralph J. Bunche, New York, N.Y.; page 3","March 9, 1960","3 p.","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m9pc",""
