"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k1563","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_000_Cover.tif","1","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_000_Cover","musicmss_ms_51_48_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1563",""
"Music Library Manuscripts","ark:/21198/zz002k157m","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_001.tif","2","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_001","musicmss_ms_51_48_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k157m",""
"Music Library Manuscripts","ark:/21198/zz002k1584","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_002.tif","3","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_002","musicmss_ms_51_48_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1584",""
"Music Library Manuscripts","ark:/21198/zz002k159n","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_003.tif","4","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_003","musicmss_ms_51_48_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k159n",""
"Music Library Manuscripts","ark:/21198/zz002k15b5","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_004.tif","5","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_004","musicmss_ms_51_48_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15b5",""
"Music Library Manuscripts","ark:/21198/zz002k15cp","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_005.tif","6","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_005","musicmss_ms_51_48_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15cp",""
"Music Library Manuscripts","ark:/21198/zz002k15d6","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_006.tif","7","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_006","musicmss_ms_51_48_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15d6",""
"Music Library Manuscripts","ark:/21198/zz002k15fq","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_007.tif","8","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_007","musicmss_ms_51_48_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15fq",""
"Music Library Manuscripts","ark:/21198/zz002k15g7","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_008.tif","9","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_008","musicmss_ms_51_48_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15g7",""
"Music Library Manuscripts","ark:/21198/zz002k15hr","ark:/21198/zz002jkc2p","5","Imported","Page","muslibmss/image/musicmss_ms_51_48_009.tif","10","","","","","","","","copyrighted","","Y","","","","musicmss_ms_51_48_009","musicmss_ms_51_48_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k15hr",""
