"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k9kbj","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_001_cover.tif","1","","","","","","","","","","","","","","","musicmss_Ms_19_3_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kbj",""
"Music Library Manuscripts","ark:/21198/zz002k9kc2","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_002.tif","2","","","","","","","","","","","","","","","musicmss_Ms_19_3_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kc2",""
"Music Library Manuscripts","ark:/21198/zz002k9kdk","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_003.tif","3","","","","","","","","","","","","","","","musicmss_Ms_19_3_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kdk",""
"Music Library Manuscripts","ark:/21198/zz002k9kf3","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_004.tif","4","","","","","","","","","","","","","","","musicmss_Ms_19_3_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kf3",""
"Music Library Manuscripts","ark:/21198/zz002k9kgm","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_005.tif","5","","","","","","","","","","","","","","","musicmss_Ms_19_3_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kgm",""
"Music Library Manuscripts","ark:/21198/zz002k9kh4","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_006.tif","6","","","","","","","","","","","","","","","musicmss_Ms_19_3_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kh4",""
"Music Library Manuscripts","ark:/21198/zz002k9kjn","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_007.tif","7","","","","","","","","","","","","","","","musicmss_Ms_19_3_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kjn",""
"Music Library Manuscripts","ark:/21198/zz002k9kk5","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_008.tif","8","","","","","","","","","","","","","","","musicmss_Ms_19_3_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kk5",""
"Music Library Manuscripts","ark:/21198/zz002k9kmp","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_009.tif","9","","","","","","","","","","","","","","","musicmss_Ms_19_3_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kmp",""
"Music Library Manuscripts","ark:/21198/zz002k9kn6","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_010.tif","10","","","","","","","","","","","","","","","musicmss_Ms_19_3_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kn6",""
"Music Library Manuscripts","ark:/21198/zz002k9kpq","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_011.tif","11","","","","","","","","","","","","","","","musicmss_Ms_19_3_010","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kpq",""
"Music Library Manuscripts","ark:/21198/zz002k9kq7","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_012.tif","12","","","","","","","","","","","","","","","musicmss_Ms_19_3_011","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kq7",""
"Music Library Manuscripts","ark:/21198/zz002k9krr","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_013.tif","13","","","","","","","","","","","","","","","musicmss_Ms_19_3_012","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9krr",""
"Music Library Manuscripts","ark:/21198/zz002k9ks8","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_014.tif","14","","","","","","","","","","","","","","","musicmss_Ms_19_3_013","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9ks8",""
"Music Library Manuscripts","ark:/21198/zz002k9kts","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_015.tif","15","","","","","","","","","","","","","","","musicmss_Ms_19_3_014","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kts",""
"Music Library Manuscripts","ark:/21198/zz002k9kv9","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_016.tif","16","","","","","","","","","","","","","","","musicmss_Ms_19_3_015","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kv9",""
"Music Library Manuscripts","ark:/21198/zz002k9kwt","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_017.tif","17","","","","","","","","","","","","","","","musicmss_Ms_19_3_016","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kwt",""
"Music Library Manuscripts","ark:/21198/zz002k9kxb","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_018.tif","18","","","","","","","","","","","","","","","musicmss_Ms_19_3_017","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kxb",""
"Music Library Manuscripts","ark:/21198/zz002k9kzv","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_019.tif","19","","","","","","","","","","","","","","","musicmss_Ms_19_3_018","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9kzv",""
"Music Library Manuscripts","ark:/21198/zz002k9m0v","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_020.tif","20","","","","","","","","","","","","","","","musicmss_Ms_19_3_019","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m0v",""
"Music Library Manuscripts","ark:/21198/zz002k9m1c","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_021.tif","21","","","","","","","","","","","","","","","musicmss_Ms_19_3_020","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m1c",""
"Music Library Manuscripts","ark:/21198/zz002k9m2w","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_022.tif","22","","","","","","","","","","","","","","","musicmss_Ms_19_3_021","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m2w",""
"Music Library Manuscripts","ark:/21198/zz002k9m3d","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_023.tif","23","","","","","","","","","","","","","","","musicmss_Ms_19_3_022","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m3d",""
"Music Library Manuscripts","ark:/21198/zz002k9m4x","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_024.tif","24","","","","","","","","","","","","","","","musicmss_Ms_19_3_023","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m4x",""
"Music Library Manuscripts","ark:/21198/zz002k9m5f","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_025.tif","25","","","","","","","","","","","","","","","musicmss_Ms_19_3_024","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m5f",""
"Music Library Manuscripts","ark:/21198/zz002k9m6z","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_026.tif","26","","","","","","","","","","","","","","","musicmss_Ms_19_3_025","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m6z",""
"Music Library Manuscripts","ark:/21198/zz002k9m7g","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_027.tif","27","","","","","","","","","","","","","","","musicmss_Ms_19_3_026","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m7g",""
"Music Library Manuscripts","ark:/21198/zz002k9m80","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_028.tif","28","","","","","","","","","","","","","","","musicmss_Ms_19_3_027","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m80",""
"Music Library Manuscripts","ark:/21198/zz002k9m9h","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_029.tif","29","","","","","","","","","","","","","","","musicmss_Ms_19_3_028","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9m9h",""
"Music Library Manuscripts","ark:/21198/zz002k9mb1","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_030.tif","30","","","","","","","","","","","","","","","musicmss_Ms_19_3_029","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9mb1",""
"Music Library Manuscripts","ark:/21198/zz002k9mcj","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_031.tif","31","","","","","","","","","","","","","","","musicmss_Ms_19_3_030","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9mcj",""
"Music Library Manuscripts","ark:/21198/zz002k9md2","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_032.tif","32","","","","","","","","","","","","","","","musicmss_Ms_19_3_031","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9md2",""
"Music Library Manuscripts","ark:/21198/zz002k9mfk","ark:/21198/zz002jkcfc","5","Imported","Page","muslibmss/image/Ms_19_3/Ms_19_3_033.tif","33","","","","","","","","","","","","","","","musicmss_Ms_19_3_032","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9mfk",""
