"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k1b1x","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_000_Cover.tif","1","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_000_Cover","musicmss_ms_52_11_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b1x",""
"Music Library Manuscripts","ark:/21198/zz002k1b2f","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_001.tif","2","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_001","musicmss_ms_52_11_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b2f",""
"Music Library Manuscripts","ark:/21198/zz002k1b3z","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_002.tif","3","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_002","musicmss_ms_52_11_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b3z",""
"Music Library Manuscripts","ark:/21198/zz002k1b4g","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_003.tif","4","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_003","musicmss_ms_52_11_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b4g",""
"Music Library Manuscripts","ark:/21198/zz002k1b50","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_004.tif","5","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_004","musicmss_ms_52_11_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b50",""
"Music Library Manuscripts","ark:/21198/zz002k1b6h","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_005.tif","6","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_005","musicmss_ms_52_11_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b6h",""
"Music Library Manuscripts","ark:/21198/zz002k1b71","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_006.tif","7","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_006","musicmss_ms_52_11_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b71",""
"Music Library Manuscripts","ark:/21198/zz002k1b8j","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_007.tif","8","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_007","musicmss_ms_52_11_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b8j",""
"Music Library Manuscripts","ark:/21198/zz002k1b92","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_008.tif","9","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_008","musicmss_ms_52_11_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1b92",""
"Music Library Manuscripts","ark:/21198/zz002k1bbk","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_009.tif","10","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_009","musicmss_ms_52_11_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bbk",""
"Music Library Manuscripts","ark:/21198/zz002k1bc3","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_010.tif","11","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_010","musicmss_ms_52_11_010","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bc3",""
"Music Library Manuscripts","ark:/21198/zz002k1bdm","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_011.tif","12","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_011","musicmss_ms_52_11_011","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bdm",""
"Music Library Manuscripts","ark:/21198/zz002k1bf4","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_012.tif","13","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_012","musicmss_ms_52_11_012","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bf4",""
"Music Library Manuscripts","ark:/21198/zz002k1bgn","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_013.tif","14","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_013","musicmss_ms_52_11_013","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bgn",""
"Music Library Manuscripts","ark:/21198/zz002k1bh5","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_014.tif","15","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_014","musicmss_ms_52_11_014","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bh5",""
"Music Library Manuscripts","ark:/21198/zz002k1bjp","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_015.tif","16","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_015","musicmss_ms_52_11_015","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bjp",""
"Music Library Manuscripts","ark:/21198/zz002k1bk6","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_016.tif","17","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_016","musicmss_ms_52_11_016","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bk6",""
"Music Library Manuscripts","ark:/21198/zz002k1bmq","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_017.tif","18","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_017","musicmss_ms_52_11_017","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bmq",""
"Music Library Manuscripts","ark:/21198/zz002k1bn7","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_018.tif","19","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_018","musicmss_ms_52_11_018","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bn7",""
"Music Library Manuscripts","ark:/21198/zz002k1bpr","ark:/21198/zz002jkcng","5","Imported","Page","muslibmss/image/musicmss_ms_52_11_019.tif","20","","","","","","","","copyrighted","","Y","","","","musicmss_ms_52_11_019","musicmss_ms_52_11_019","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k1bpr",""
