"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k93hc","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_001.tif","1","","","","","","","","","","","","","","","musicmss_ms_101_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93hc",""
"Music Library Manuscripts","ark:/21198/zz002k93jw","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_002.tif","2","","","","","","","","","","","","","","","musicmss_ms_101_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93jw",""
"Music Library Manuscripts","ark:/21198/zz002k93kd","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_003.tif","3","","","","","","","","","","","","","","","musicmss_ms_101_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93kd",""
"Music Library Manuscripts","ark:/21198/zz002k93mx","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_004.tif","4","","","","","","","","","","","","","","","musicmss_ms_101_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93mx",""
"Music Library Manuscripts","ark:/21198/zz002k93nf","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_005.tif","5","","","","","","","","","","","","","","","musicmss_ms_101_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93nf",""
"Music Library Manuscripts","ark:/21198/zz002k93pz","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_006.tif","6","","","","","","","","","","","","","","","musicmss_ms_101_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93pz",""
"Music Library Manuscripts","ark:/21198/zz002k93qg","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_007.tif","7","","","","","","","","","","","","","","","musicmss_ms_101_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93qg",""
"Music Library Manuscripts","ark:/21198/zz002k93r0","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_008.tif","8","","","","","","","","","","","","","","","musicmss_ms_101_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93r0",""
"Music Library Manuscripts","ark:/21198/zz002k93sh","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_009.tif","9","","","","","","","","","","","","","","","musicmss_ms_101_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93sh",""
"Music Library Manuscripts","ark:/21198/zz002k93t1","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_010.tif","10","","","","","","","","","","","","","","","musicmss_ms_101_010","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93t1",""
"Music Library Manuscripts","ark:/21198/zz002k93vj","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_011.tif","11","","","","","","","","","","","","","","","musicmss_ms_101_011","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93vj",""
"Music Library Manuscripts","ark:/21198/zz002k93w2","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_012.tif","12","","","","","","","","","","","","","","","musicmss_ms_101_012","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93w2",""
"Music Library Manuscripts","ark:/21198/zz002k93xk","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_013.tif","13","","","","","","","","","","","","","","","musicmss_ms_101_013","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93xk",""
"Music Library Manuscripts","ark:/21198/zz002k93z3","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_014.tif","14","","","","","","","","","","","","","","","musicmss_ms_101_014","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k93z3",""
"Music Library Manuscripts","ark:/21198/zz002k9403","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_015.tif","15","","","","","","","","","","","","","","","musicmss_ms_101_015","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9403",""
"Music Library Manuscripts","ark:/21198/zz002k941m","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_016.tif","16","","","","","","","","","","","","","","","musicmss_ms_101_016","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k941m",""
"Music Library Manuscripts","ark:/21198/zz002k9424","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_017.tif","17","","","","","","","","","","","","","","","musicmss_ms_101_017","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9424",""
"Music Library Manuscripts","ark:/21198/zz002k943n","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_018.tif","18","","","","","","","","","","","","","","","musicmss_ms_101_018","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k943n",""
"Music Library Manuscripts","ark:/21198/zz002k9445","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_019.tif","19","","","","","","","","","","","","","","","musicmss_ms_101_019","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9445",""
"Music Library Manuscripts","ark:/21198/zz002k945p","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_020.tif","20","","","","","","","","","","","","","","","musicmss_ms_101_020","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k945p",""
"Music Library Manuscripts","ark:/21198/zz002k9466","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_021.tif","21","","","","","","","","","","","","","","","musicmss_ms_101_021","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9466",""
"Music Library Manuscripts","ark:/21198/zz002k947q","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_022.tif","22","","","","","","","","","","","","","","","musicmss_ms_101_022","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k947q",""
"Music Library Manuscripts","ark:/21198/zz002k9487","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_023.tif","23","","","","","","","","","","","","","","","musicmss_ms_101_023","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k9487",""
"Music Library Manuscripts","ark:/21198/zz002k949r","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_024.tif","24","","","","","","","","","","","","","","","musicmss_ms_101_024","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k949r",""
"Music Library Manuscripts","ark:/21198/zz002k94b8","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_025.tif","25","","","","","","","","","","","","","","","musicmss_ms_101_025","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94b8",""
"Music Library Manuscripts","ark:/21198/zz002k94cs","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_026.tif","26","","","","","","","","","","","","","","","musicmss_ms_101_026","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94cs",""
"Music Library Manuscripts","ark:/21198/zz002k94d9","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_027.tif","27","","","","","","","","","","","","","","","musicmss_ms_101_027","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94d9",""
"Music Library Manuscripts","ark:/21198/zz002k94ft","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_028.tif","28","","","","","","","","","","","","","","","musicmss_ms_101_028","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94ft",""
"Music Library Manuscripts","ark:/21198/zz002k94gb","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_029.tif","29","","","","","","","","","","","","","","","musicmss_ms_101_029","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94gb",""
"Music Library Manuscripts","ark:/21198/zz002k94hv","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_030.tif","30","","","","","","","","","","","","","","","musicmss_ms_101_030","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94hv",""
"Music Library Manuscripts","ark:/21198/zz002k94jc","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_031.tif","31","","","","","","","","","","","","","","","musicmss_ms_101_031","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94jc",""
"Music Library Manuscripts","ark:/21198/zz002k94kw","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_032.tif","32","","","","","","","","","","","","","","","musicmss_ms_101_032","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94kw",""
"Music Library Manuscripts","ark:/21198/zz002k94md","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_033.tif","33","","","","","","","","","","","","","","","musicmss_ms_101_033","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94md",""
"Music Library Manuscripts","ark:/21198/zz002k94nx","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_034.tif","34","","","","","","","","","","","","","","","musicmss_ms_101_034","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94nx",""
"Music Library Manuscripts","ark:/21198/zz002k94pf","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_035.tif","35","","","","","","","","","","","","","","","musicmss_ms_101_035","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94pf",""
"Music Library Manuscripts","ark:/21198/zz002k94qz","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_036.tif","36","","","","","","","","","","","","","","","musicmss_ms_101_036","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94qz",""
"Music Library Manuscripts","ark:/21198/zz002k94rg","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_037.tif","37","","","","","","","","","","","","","","","musicmss_ms_101_037","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94rg",""
"Music Library Manuscripts","ark:/21198/zz002k94s0","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_038.tif","38","","","","","","","","","","","","","","","musicmss_ms_101_038","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94s0",""
"Music Library Manuscripts","ark:/21198/zz002k94th","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_039.tif","39","","","","","","","","","","","","","","","musicmss_ms_101_039","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94th",""
"Music Library Manuscripts","ark:/21198/zz002k94v1","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_040.tif","40","","","","","","","","","","","","","","","musicmss_ms_101_040","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94v1",""
"Music Library Manuscripts","ark:/21198/zz002k94wj","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_041.tif","41","","","","","","","","","","","","","","","musicmss_ms_101_041","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94wj",""
"Music Library Manuscripts","ark:/21198/zz002k94x2","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_042.tif","42","","","","","","","","","","","","","","","musicmss_ms_101_042","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94x2",""
"Music Library Manuscripts","ark:/21198/zz002k94zk","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_043.tif","43","","","","","","","","","","","","","","","musicmss_ms_101_043","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k94zk",""
"Music Library Manuscripts","ark:/21198/zz002k950k","ark:/21198/zz002k93gv","5","Imported","Page","muslibmss/image/musicmss_ms_101_044.tif","44","","","","","","","","","","","","","","","musicmss_ms_101_044","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k950k",""
