"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k89nw","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_000_Cover.tif","1","","","","","","","","","","","","","","","musicmss_ms_13_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89nw",""
"Music Library Manuscripts","ark:/21198/zz002k89pd","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_001.tif","2","","","","","","","","","","","","","","","musicmss_ms_13_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89pd",""
"Music Library Manuscripts","ark:/21198/zz002k89qx","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_002.tif","3","","","","","","","","","","","","","","","musicmss_ms_13_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89qx",""
"Music Library Manuscripts","ark:/21198/zz002k89rf","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_003.tif","4","","","","","","","","","","","","","","","musicmss_ms_13_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89rf",""
"Music Library Manuscripts","ark:/21198/zz002k89sz","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_004.tif","5","","","","","","","","","","","","","","","musicmss_ms_13_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89sz",""
"Music Library Manuscripts","ark:/21198/zz002k89tg","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_005.tif","6","","","","","","","","","","","","","","","musicmss_ms_13_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89tg",""
"Music Library Manuscripts","ark:/21198/zz002k89v0","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_006.tif","7","","","","","","","","","","","","","","","musicmss_ms_13_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89v0",""
"Music Library Manuscripts","ark:/21198/zz002k89wh","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_007.tif","8","","","","","","","","","","","","","","","musicmss_ms_13_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89wh",""
"Music Library Manuscripts","ark:/21198/zz002k89x1","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_008.tif","9","","","","","","","","","","","","","","","musicmss_ms_13_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89x1",""
"Music Library Manuscripts","ark:/21198/zz002k89zj","ark:/21198/zz002jkcdv","5","Imported","Page","muslibmss/image/musicmss_ms_13_009.tif","10","","","","","","","","","","","","","","","musicmss_ms_13_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k89zj",""
