"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002k0fh5","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_000_Cover.tif","1","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_000_Cover","musicmss_051_22_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fh5",""
"Music Library Manuscripts","ark:/21198/zz002k0fjp","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_001.tif","2","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_001","musicmss_051_22_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fjp",""
"Music Library Manuscripts","ark:/21198/zz002k0fk6","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_002.tif","3","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_002","musicmss_051_22_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fk6",""
"Music Library Manuscripts","ark:/21198/zz002k0fmq","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_003.tif","4","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_003","musicmss_051_22_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fmq",""
"Music Library Manuscripts","ark:/21198/zz002k0fn7","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_004.tif","5","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_004","musicmss_051_22_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fn7",""
"Music Library Manuscripts","ark:/21198/zz002k0fpr","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_005.tif","6","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_005","musicmss_051_22_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fpr",""
"Music Library Manuscripts","ark:/21198/zz002k0fq8","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_006.tif","7","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_006","musicmss_051_22_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fq8",""
"Music Library Manuscripts","ark:/21198/zz002k0frs","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_007.tif","8","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_007","musicmss_051_22_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0frs",""
"Music Library Manuscripts","ark:/21198/zz002k0fs9","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_008.tif","9","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_008","musicmss_051_22_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fs9",""
"Music Library Manuscripts","ark:/21198/zz002k0ftt","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_009.tif","10","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_009","musicmss_051_22_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0ftt",""
"Music Library Manuscripts","ark:/21198/zz002k0fvb","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_010.tif","11","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_010","musicmss_051_22_010","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fvb",""
"Music Library Manuscripts","ark:/21198/zz002k0fwv","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_011.tif","12","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_011","musicmss_051_22_011","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fwv",""
"Music Library Manuscripts","ark:/21198/zz002k0fxc","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_012.tif","13","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_012","musicmss_051_22_012","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fxc",""
"Music Library Manuscripts","ark:/21198/zz002k0fzw","ark:/21198/zz002jkc99","5","Imported","Page","muslibmss/image/Ms_51_22/musicmss_051_22_013.tif","14","","","","","","","","copyrighted","","Y","","","","musicmss_051_22_013","musicmss_051_22_013","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k0fzw",""
