"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights","Type.typeOfResource","Subject","Name.composer","Alt ID.local","Title","AltTitle.other","Description.note","Date.creation","Format.extent","Alt ID.oclc","Date.normalized","Format.medium","Description.contents","Format.dimensions","Description.binding","Opac url","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Music Library Manuscripts","ark:/21198/zz002kb522","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_Ms_52_13_1b_000_Cover.tif","1","","","","","","","","","","","","","","","musicmss_Ms_52_13_1b_000_Cover","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb522",""
"Music Library Manuscripts","ark:/21198/zz002kb53k","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_001.tif","2","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_001","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb53k",""
"Music Library Manuscripts","ark:/21198/zz002kb543","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_002.tif","3","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_002","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb543",""
"Music Library Manuscripts","ark:/21198/zz002kb55m","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_003.tif","4","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_003","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb55m",""
"Music Library Manuscripts","ark:/21198/zz002kb564","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_004.tif","5","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_004","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb564",""
"Music Library Manuscripts","ark:/21198/zz002kb57n","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_005.tif","6","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_005","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb57n",""
"Music Library Manuscripts","ark:/21198/zz002kb585","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_006.tif","7","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_006","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb585",""
"Music Library Manuscripts","ark:/21198/zz002kb59p","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_007.tif","8","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_007","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb59p",""
"Music Library Manuscripts","ark:/21198/zz002kb5b6","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_008.tif","9","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_008","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5b6",""
"Music Library Manuscripts","ark:/21198/zz002kb5cq","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_009.tif","10","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_009","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5cq",""
"Music Library Manuscripts","ark:/21198/zz002kb5d7","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_010.tif","11","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_010","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5d7",""
"Music Library Manuscripts","ark:/21198/zz002kb5fr","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_011.tif","12","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_011","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5fr",""
"Music Library Manuscripts","ark:/21198/zz002kb5g8","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_012.tif","13","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_012","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5g8",""
"Music Library Manuscripts","ark:/21198/zz002kb5hs","ark:/21198/zz002jkc15","5","Imported","Page","muslibmss/image/musicmss_ms_52_13_1b_013.tif","14","","","","","","","","","","","","","","","musicmss_ms_52_13_1b_013","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kb5hs",""
