Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z16d7m1f,ark:/21198/z1v71f52,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71f52
ark:/21198/z16d7m1f,ark:/21198/z1qg0pdw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0pdw
ark:/21198/z16d7m1f,ark:/21198/z1kp9xpm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9xpm
ark:/21198/z16d7m1f,ark:/21198/z1g17wbg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17wbg
ark:/21198/z16d7m1f,ark:/21198/z1b874p1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874p1
ark:/21198/z16d7m1f,ark:/21198/z16h6d05,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6d05
ark:/21198/z16d7m1f,ark:/21198/z12r5n8f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5n8f
ark:/21198/z16d7m1f,ark:/21198/z1z054p3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z054p3
ark:/21198/z16d7m1f,ark:/21198/z1t74cxx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74cxx
ark:/21198/z16d7m1f,ark:/21198/z1pg3n72,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3n72
ark:/21198/z16d7m1f,ark:/21198/z1jt1kz3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1kz3
ark:/21198/z16d7m1f,ark:/21198/z1f20v8j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20v8j
ark:/21198/z16d7m1f,ark:/21198/z19903m3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19903m3
ark:/21198/z16d7m1f,ark:/21198/z15h9bvc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h9bvc
ark:/21198/z16d7m1f,ark:/21198/z11r8m3m,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8m3m
ark:/21198/z16d7m1f,ark:/21198/z1x083jq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0059_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x083jq
