Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z18h0cqh,ark:/21198/z1p57jc1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57jc1
ark:/21198/z18h0cqh,ark:/21198/z1jd6spr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6spr
ark:/21198/z18h0cqh,ark:/21198/z1dn6208,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6208
ark:/21198/z18h0cqh,ark:/21198/z18w5990,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w5990
ark:/21198/z18h0cqh,ark:/21198/z1573809,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1573809
ark:/21198/z18h0cqh,ark:/21198/z11g2h74,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2h74
ark:/21198/z18h0cqh,ark:/21198/z1wq20qc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq20qc
ark:/21198/z18h0cqh,ark:/21198/z1rz17z6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz17z6
ark:/21198/z18h0cqh,ark:/21198/z1n60h93,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60h93
ark:/21198/z18h0cqh,ark:/21198/z1hd9rnq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ghi0014_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rnq
