Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z15h98bt,ark:/21198/z1c55gms,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gms
ark:/21198/z15h98bt,ark:/21198/z17h3f9s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h3f9s
ark:/21198/z15h98bt,ark:/21198/z13r2pnz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2pnz
ark:/21198/z15h98bt,ark:/21198/z1001xxj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001xxj
ark:/21198/z15h98bt,ark:/21198/z1v71fcr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71fcr
ark:/21198/z15h98bt,ark:/21198/z1qg0pmk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0pmk
ark:/21198/z15h98bt,ark:/21198/z1kp9xvv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9xvv
ark:/21198/z15h98bt,ark:/21198/z1fx9678,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9678
ark:/21198/z15h98bt,ark:/21198/z1b874v8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b874v8
ark:/21198/z15h98bt,ark:/21198/z16h6d6v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6d6v
ark:/21198/z15h98bt,ark:/21198/z12r5ng4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5ng4
ark:/21198/z15h98bt,ark:/21198/z1z054ws,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z054ws
ark:/21198/z15h98bt,ark:/21198/z1t74d41,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t74d41
ark:/21198/z15h98bt,ark:/21198/z1pg3nd9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg3nd9
ark:/21198/z15h98bt,ark:/21198/z1jq2wrg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq2wrg
ark:/21198/z15h98bt,ark:/21198/z1f20vfs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cicz0115_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20vfs
