Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z19k649h,ark:/21198/z10w08np,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w08np
ark:/21198/z19k649h,ark:/21198/z1w39s55,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39s55
ark:/21198/z19k649h,ark:/21198/z1rf7qxn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7qxn
ark:/21198/z19k649h,ark:/21198/z1mp704t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp704t
ark:/21198/z19k649h,ark:/21198/z1gx67d3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx67d3
ark:/21198/z19k649h,ark:/21198/z1c55gq4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55gq4
ark:/21198/z19k649h,ark:/21198/z17d4r2q,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4r2q
ark:/21198/z19k649h,ark:/21198/z13n409x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n409x
ark:/21198/z19k649h,ark:/21198/z1zw3gss,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3gss
ark:/21198/z19k649h,ark:/21198/z1v71fg3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71fg3
ark:/21198/z19k649h,ark:/21198/z1qg0prc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0114_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0prc
