Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z15b1vff,ark:/21198/z1s77dbj,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77dbj
ark:/21198/z15b1vff,ark:/21198/z1ng6npq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6npq
ark:/21198/z15b1vff,ark:/21198/z1hq5x0v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5x0v
ark:/21198/z15b1vff,ark:/21198/z1cz5572,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5572
ark:/21198/z15b1vff,ark:/21198/z1864dg6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1864dg6
ark:/21198/z15b1vff,ark:/21198/z14j2c56,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2c56
ark:/21198/z15b1vff,ark:/21198/z10s1mfg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1mfg
ark:/21198/z15b1vff,ark:/21198/z1w113zg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w113zg
ark:/21198/z15b1vff,ark:/21198/z1r80c92,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80c92
ark:/21198/z15b1vff,ark:/21198/z1mg9mks,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9mks
ark:/21198/z15b1vff,ark:/21198/z1gq8vtm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8vtm
ark:/21198/z15b1vff,ark:/21198/z1bz8427,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8427
ark:/21198/z15b1vff,ark:/21198/z17962qp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17962qp
ark:/21198/z15b1vff,ark:/21198/z13j5b0c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j5b0c
ark:/21198/z15b1vff,ark:/21198/z1zs4tj4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0050_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4tj4
