"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.publicationStatus","Language","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","Opac url","Description.note","Place of origin","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Obrero Panadero, El","ark:/21198/zz0028thpr","ark:/21198/zz0028thn7","2","Completed","Page","obrer/image/21198-zz0028thpr_1947130_master.tif","1","","","","","","","","pd","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thpr",""
"Obrero Panadero, El","ark:/21198/zz0028thq8","ark:/21198/zz0028thn7","2","Completed","Page","obrer/image/21198-zz0028thq8_1947135_master.tif","2","","","","","","","","pd","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thq8",""
"Obrero Panadero, El","ark:/21198/zz0028thrs","ark:/21198/zz0028thn7","2","Completed","Page","obrer/image/21198-zz0028thrs_1947138_master.tif","3","","","","","","","","pd","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thrs",""
"Obrero Panadero, El","ark:/21198/zz0028ths9","ark:/21198/zz0028thn7","2","Completed","Page","obrer/image/21198-zz0028ths9_1947141_master.tif","4","","","","","","","","pd","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ths9",""
