"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.publicationStatus","Language","Subject.conceptTopic","Type.genre","Title","Date.creation","Date.normalized","AltTitle.uniform","OPAC URL","Description.note","Place of origin","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Obrero Panadero, El","ark:/21198/zz0028thtt","ark:/21198/zz0028thvb","2","Completed","Page","obrer/image/21198-zz0028thvb_1947144_master.tif","1","","","","","","","","pd","published","","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thvb",""
"Obrero Panadero, El","ark:/21198/zz0028thtt","ark:/21198/zz0028thwv","2","Completed","Page","obrer/image/21198-zz0028thwv_1947147_master.tif","2","","","","","","","","pd","published","","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thwv",""
"Obrero Panadero, El","ark:/21198/zz0028thtt","ark:/21198/zz0028thxc","2","Completed","Page","obrer/image/21198-zz0028thxc_1947150_master.tif","3","","","","","","","","pd","published","","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thxc",""
"Obrero Panadero, El","ark:/21198/zz0028thtt","ark:/21198/zz0028thzw","2","Completed","Page","obrer/image/21198-zz0028thzw_1947153_master.tif","4","","","","","","","","pd","published","","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028thzw",""
